item_id,blur_score,is_blurry,phash,duplicate_group_id,is_duplicate
followsound_twitter_c0aa49aa,478.49,False,c16ab17a65d20b67,712,False
forevaimagescom_twitter_bcc3df80,866.68,False,e9699696918e6cb1,713,False
fotokiosk_twitter_d3f56001,607.63,False,c48c3cf31338cf99,714,False
fotolory_twitter_ac569fbf,842.39,False,9b6c64934ac73333,715,False
fozterz_twitter_44160537,62.83,True,e1d6966999ce9219,716,False
fposati_twitter_98ee18b5,5373.67,False,9fce7023c0f1231f,717,False
fraidy_twitter_741bfa1a,327.31,False,9ce39c70e31de219,718,False
francescacampigli_twitter_5a5f0e56,404.3,False,f8fac4053fc821b5,719,False
francescoalbano_twitter_1bb78100,798.03,False,c39f3ac538f38cc0,720,False
francescodendi_twitter_5edced70,128.67,False,9aa5619a96655e66,721,False
francescodilillo_twitter_7ce9ceb9,1375.34,False,8fda9e62c839a6c8,722,False
francescomeani_twitter_be402cc1,76.13,True,ce3633c639c9c638,723,False
frankcarter_twitter_40f4e7d8,73.42,True,e8e3a7dd5570822a,724,False
frankneulichedl_twitter_ee6c564c,39.44,True,923ae56ea5552a96,725,False
franko_twitter_a1d5dda8,3635.51,False,ee373ba8c26964c2,726,False
frankpeter_twitter_fe0028b8,929.44,False,b3992ec6c08f3978,727,False
frankrodriguez_twitter_d178fc5f,506.15,False,b0b646eb9342e897,728,False
franktraylor_twitter_e0f399de,298.27,False,e1b8568392ce9cce,729,False
frankt_twitter_2a3e20c4,796.0,False,ee11e6b895ea918c,730,False
frankyhp_twitter_f8304b94,2083.12,False,f971cce133333438,731,False
fransiskusariesa_twitter_b7534b52,965.54,False,adc69ab3cc59234c,732,False
franziskakaterbaum_twitter_082881fb,447.68,False,d817ae7196c005fd,733,False
frayser_twitter_a6b4d55d,3946.26,False,844919632ff75a99,734,False
frederickpolk_twitter_431fd50c,0.0,True,0000000000000000,261,True
fredriclandqvist_twitter_934a7749,338.57,False,a63d139ab3c3d90c,735,False
frijal_twitter_9899d705,11067.29,False,d1840f2a7f2f2f48,736,False
frogdiva_twitter_2c9b201c,321.57,False,9dbf2024721637da,737,False
frosch03_twitter_d50400f7,967.22,False,be868d34cfd0c368,738,False
fsy_twitter_b350e7bd,343.62,False,e5909c6de539b423,739,False
ftrujillo_twitter_12ec65ef,923.77,False,d9f7b5a0829d1a89,740,False
fullo_twitter_a1093260,697.51,False,8fce6139968768c6,741,False
fulltime_twitter_2333e77c,1230.96,False,d18f955704d70576,742,False
funkycoda_twitter_01c5ba04,756.63,False,8ca767d611cb9658,743,False
fuzzy_twitter_b150a76a,775.22,False,c32e3cf081393eda,744,False
gabi_twitter_6c0c5fae,637.07,False,bcc69b331964c666,745,False
gailgabrielle_twitter_0c4d4656,334.16,False,d801f6692776a336,746,False
gailobannon_twitter_0f2b7f25,406.57,False,efa67610f433ab20,747,False
galobaro_twitter_13feb392,182.72,False,9a4c67676c989699,748,False
galobart_twitter_ca32a55a,733.49,False,9ad289b9492764cf,749,False
ganant_twitter_1ae9c07d,2467.72,False,c2c181a32f954f3f,750,False
garthsmitman_twitter_311d8bd8,118.25,False,ead089f28bcd283d,751,False
garwinlu_twitter_d8d69dd9,1105.05,False,cc1f3bf0624d98c3,752,False
garyacers_twitter_386bbb86,213.86,False,cdc9735c1ba3c219,753,False
garyreed_twitter_3e88da9b,838.17,False,ea79f5c0b96a019a,754,False
gastonsz_twitter_3d1cb75b,575.69,False,a9ae7552ca512ad5,755,False
gavsouthern_twitter_6195cc35,1632.33,False,94dd1bc68ba48567,756,False
gcardona_twitter_0d5787da,1272.91,False,b3db8fa8f081ca46,757,False
gege2ge_twitter_4611871a,29.24,True,c2360f4fcec909d9,758,False
gemmaphelan_twitter_9ab09ba7,68.08,True,f8fc60d6a609d989,759,False
gemsmaquillage_twitter_b1324236,135.47,False,dfc630348cd1f187,760,False
genosbil_twitter_d821c790,91.87,True,cbe936ed8436ec02,761,False
gentra_twitter_e21a095f,644.23,False,c21f39e38c873e70,762,False
georgedearing_twitter_f3f64de2,305.76,False,f9944c837c4b36d1,763,False
georgeferris_twitter_fb2b16a0,781.35,False,e54c9b369b235698,764,False
georginalester_twitter_00258c5c,322.07,False,cfad1c4f38967068,765,False
gerhardheinrich_twitter_ec49bb26,1237.8,False,dc8d21a625e89eda,766,False
germanogurgel_twitter_9d49436a,394.39,False,b3c930ce2ccf3133,767,False
germer_twitter_4f47b309,1171.18,False,ae9bf1248499db64,768,False
gerty_twitter_2fc132b6,145.18,False,96a0a73dc97039ce,769,False
ghholtphotography_twitter_91143b56,116.89,False,9bd96d6c26666622,770,False
giacomoardesi_twitter_d0be852a,260.3,False,f2cc48e9aba59594,771,False
giamarcs_twitter_60d36895,205.95,False,95916c1f12c64d7b,772,False
giants5go5go5_twitter_3f5f6f89,502.86,False,eac4a51bad139c66,773,False
gilbertmc_twitter_a8082f45,160.22,False,805e6be1955a6d3c,774,False
ginsonspeich_twitter_52190e4e,485.96,False,c2ef5a26bb521c61,775,False
giorgiopapallo_twitter_33278151,1020.33,False,96906b6b7827c565,776,False
giovaniricciardi_twitter_377c37a0,905.31,False,83bc7c475172726c,777,False
giovinator_twitter_f8dc7b50,107.52,False,c3211b3d135d3e1b,778,False
giraudkd_twitter_9f9de9fe,80.76,True,cadc2d3899999792,779,False
gisanders_twitter_e229cd56,2934.57,False,8f9b728377e07118,780,False
giselabeer_twitter_d2e3c760,1220.91,False,bbceb030c632cbc9,781,False
giulianoabate_twitter_1b4a323f,433.86,False,9ab12ea53897d3c8,782,False
giuseppeazzaro_twitter_ca961781,358.95,False,dce55049ba4b497a,783,False
gladtrejo_twitter_16871844,98.75,True,afb0c08fd7c88c8d,784,False
gleamland_twitter_4031e865,152.53,False,fe64c1972d7a94c0,785,False
glemak_twitter_9e2b3b26,2247.75,False,a540d2ff44fccac1,786,False
glennthorpe_twitter_d64e04f0,2543.39,False,8313d18e82ad8ffc,787,False
glfreelancegraphic_twitter_4d9e0da8,0.0,True,0000000000000000,261,True
globalpatriot_twitter_58c079b1,142.56,False,f5d05a347748b6a4,788,False
globomarketing_twitter_d3f6645a,175.43,False,b939c4c63f39f060,789,False
gmlumpy_twitter_558eadb3,1102.4,False,f1df18c61c968699,790,False
gmpentaxfan_twitter_c5c5362e,149.58,False,c725a82ab33d89e9,791,False
goace_twitter_81a47054,110.45,False,8b94355a592db297,792,False
godivaartstudio_twitter_564d55a6,1747.11,False,a4649be3c7b3388c,793,False
gomayara_twitter_080f01cf,469.3,False,e55a12cd65b61999,794,False
gonzalodroguett_twitter_d445103d,765.0,False,9c4c9336ac597353,795,False
gonzalofera_twitter_5149854d,165.91,False,ea6bb5b4d49a9248,796,False
goodboyroy_twitter_1e280bef,1119.15,False,e4595b9699cc6561,797,False
gordsellar_twitter_ddf0c13c,332.0,False,e6e64e3492ce921b,798,False
gorguito_twitter_8b1f8e67,1580.22,False,956a2a6a7cc726ac,799,False
gosiabem_twitter_31daa85b,366.31,False,859618ce33cd626f,800,False
gotnur_twitter_a141058d,2748.23,False,b03067e6ce9e189b,801,False
gozdebalkan_twitter_e302cab2,828.15,False,e136d2930f9a998e,802,False
gracemassalanglois_twitter_5e2c0bcd,465.94,False,cd4b3136c28ddaac,803,False
greengeedivan_twitter_8ab2557c,728.35,False,e886e52396999a9b,804,False
gregcarley_twitter_2ba8b01e,1405.98,False,f4b45b831fc885cc,805,False
greghyer_twitter_22ec54ac,1503.23,False,cff22bb2039fd808,806,False
gregmcbride_twitter_7ec23311,149.39,False,836d7a928f3d70c8,807,False
gregthurtle_twitter_3c3740d4,1517.02,False,beb0516a8dd0cb4d,808,False
grisoni77_twitter_097377ed,1211.2,False,83bc7a834ce15fd0,809,False
gson_twitter_a966d1bc,2438.02,False,faf2c5d89c2cd122,810,False
gtbundy_twitter_460e51a0,355.48,False,d008ad612d37fbb4,811,False
guardic_twitter_c14078da,1279.69,False,d2eafa051e698785,812,False
guedadojacopomele_twitter_54ffce95,294.26,False,b9c446d047f7193c,813,False
guidocataldi_twitter_54832c22,724.34,False,b8b3362c6c4037db,814,False
guillermoruiz24_twitter_0160f3be,1862.88,False,c37c2b87c54b0aa7,815,False
gurumef_twitter_61ef9610,422.94,False,ed0cb067b31bc456,816,False
gusei_twitter_2087b8f3,167.41,False,8bf40379867986f1,817,False
gustavoarias_twitter_54c0cdd5,80.8,True,bc9a4f07d989901f,818,False
guycocker_twitter_b330a1df,122.07,False,9cb423e3a1ce998d,819,False
guysonecstasy_twitter_b846c333,709.26,False,85189b3935f16d27,820,False
gvirtucio_twitter_0e90f22a,222.26,False,cd263964b90ce7cc,821,False
gwalter_twitter_0c6dd10d,2628.46,False,dbcb4899152c3e71,822,False
gwynf_twitter_3d5c2458,1314.77,False,af9149e8c22f3713,823,False
gwynnekostin_twitter_c623b300,143.7,False,940d5ee67cf803d1,824,False
habuw_twitter_4a555da8,73.95,True,84001adb9f3f3c6d,825,False
hacen_twitter_0bed7b72,200.45,False,b31bdd38dc3c1cc0,826,False
hairboutiquecom_twitter_c5bf09b2,53.16,True,e4b2914d1e725b8b,827,False
haivo_twitter_bdd72100,374.53,False,99bfe408f8f810d9,828,False
hakandahlstrom_twitter_9773d942,999.5,False,c2d227c1fac9b9d0,829,False
halgarob_twitter_67d039d4,563.31,False,d9e2743584669b72,830,False
halilkupeli_twitter_acae7c70,731.26,False,e4a1d24d7fc21f90,831,False
hallyboost_twitter_6e6d3adb,450.22,False,83db362c26e2db19,832,False
handmadejewelry_twitter_108df45b,507.24,False,9b04ecfe1b41c4b3,833,False
hanma_twitter_857c9d61,858.94,False,b2cdcb2c2c9ccccc,834,False
hannoliiva_twitter_2eb1f948,270.85,False,b139cec6987c9919,835,False
hansvaneijsden_twitter_ab317d1b,1083.34,False,cfd82d343b6130bc,836,False
harishsharma_twitter_cca3ead0,1682.92,False,f41a5a41b0f59697,837,False
harisrahman_twitter_1f7c8d1b,80.84,True,e1cc063639b93d27,838,False
harshit_twitter_cc982ff0,361.22,False,bab127ce30638db8,839,False
harvest316_twitter_2e57cdc0,801.34,False,bce196e20fd209da,840,False
hasanalikhattak_twitter_1b8c3961,463.46,False,a99e20bc6ff039c1,841,False
hayleyvu_twitter_5771cfe5,3931.94,False,c23c2d1b2fc47cb4,842,False
hbeme_twitter_d4642ec2,88.88,True,85a58f943a1ed0dd,843,False
heartrepreneur_twitter_4c084163,597.32,False,af113a7b8931d683,844,False
heartstrung_twitter_d96ea892,235.16,False,a6d63ab6d22cab90,845,False
heatherho_twitter_134146a4,320.06,False,8d2c72b2375be00f,846,False
heathertorres_twitter_68535343,542.42,False,8edd607166e483e3,847,False
hectorigual_twitter_5422ab63,282.49,False,85cf8dcab6613625,848,False
heilweil_twitter_a9fa6e13,1274.77,False,b89bcd68c2a90377,849,False
helka_twitter_d6b8047d,143.01,False,9259ad4cb92d5ab2,850,False
henrikfohns_twitter_1cebd35f,565.39,False,fa8558a75aa69d12,851,False
henspie_twitter_17aa669f,1357.99,False,df630d1a26153979,852,False
hepekiz_twitter_702d2303,2295.1,False,b0cfcb324c6332cd,853,False
hernancortes_twitter_844f2a68,984.23,False,e7f04fd3c1588992,854,False
hflpjtrade_twitter_ec4057b9,103.79,False,ade1b5dc822d9272,855,False
hillmiester_twitter_d1a14f7f,108.5,False,cec9326431337376,856,False
hiredmyway_twitter_ae311bde,219.34,False,99d8662799d83b25,857,False
hisforhome_twitter_b2a8cc12,175.4,False,8f07f0f0078ff360,858,False
hishizaki_twitter_2fddf773,688.41,False,a38b230be674c67c,859,False
hlh_twitter_7accfa24,728.01,False,bd782687c28b9399,860,False
hogeslag_twitter_5e738c6b,3226.15,False,914f2a6c2e69fc2c,861,False
holleyjacobs_twitter_871a8a44,3840.47,False,cdca23b0723b3578,862,False
hollyccarter_twitter_6e578e3f,2025.76,False,e46cd3c7193864ce,863,False
hollywoodpunk_twitter_26829078,598.92,False,8bc96a665b0e6674,864,False
homesacrosstheworldcom_twitter_dc31cc66,124.34,False,825d616659597766,865,False
hookedonwax_twitter_b55ebb54,4489.44,False,f5a20a5df5a48a4b,866,False
hoosierteacher_twitter_d9ebc414,511.49,False,99a44de326da83dc,867,False
hortovanyi_twitter_973c33d0,1496.52,False,eaa49d58ca059bf2,868,False
hostels247_twitter_139daa85,904.43,False,bfc2d270a00d9fa9,869,False
hotelcostanarejos_twitter_c1c0110c,2327.91,False,d5bb829780cf5c32,870,False
howielevy_twitter_0585d474,72.52,True,b8b463e34a86cb8e,871,False
hthaiwon_twitter_e0e5da0c,99.72,True,aba77498ba44c3a3,872,False
huko_twitter_c299cad2,363.11,False,bacce53396c69a18,873,False
humanlie_twitter_cd6c7d6a,722.56,False,81c77abc4c1a3ccd,874,False
huzaifasial_twitter_60c82a39,368.05,False,d2342d65369a636d,875,False
hyperbreed_twitter_a25e4ca0,187.53,False,fe8881d7968919f4,876,False
iabdulghani_twitter_7fa1eb79,83.62,True,ad96b052b043e3d7,877,False
iamangelique_twitter_a92c5588,249.12,False,e192ccc759332cb9,878,False
iamlfb_twitter_4fb7edfc,2422.78,False,cde3162cad0e5c95,879,False
iamryno_twitter_1b4da683,2659.04,False,97ed498468b07c67,880,False
iancorless_twitter_17c5fdca,1306.37,False,b3b3cd4cc4e61e81,881,False
ianedgar_twitter_85a15d06,46.99,True,b1f48b4cb2cf831c,882,False
ianjamesdavies_twitter_f57dcb86,124.18,False,b2b471b07299db89,883,False
iankath_twitter_953fc7cb,151.0,False,e8a512d293e54bce,884,False
ibulat_twitter_9fabb951,5085.52,False,a09190cbb92977f9,885,False
idaperri_twitter_c09e48a1,470.13,False,e5672c636d954c49,886,False
idaveml_twitter_28dd4888,81.94,True,cb3b3461f09ccf24,887,False
ideas4ios_twitter_c082de65,468.62,False,aa011a1d979e9f9c,888,False
idrialis_twitter_f1818d78,505.48,False,9c3562ca98a5b57a,889,False
idvaad_twitter_bcf2f056,11182.21,False,e4999ae6693936c4,890,False
iesposito_twitter_47f18673,382.36,False,f02488f76293e673,891,False
ifabio_twitter_40e0cd7d,597.9,False,adc6866f58a9d322,892,False
ifeelitall_twitter_f25f9d35,331.57,False,a6ecb0874e78a3c9,893,False
igorbotelho_twitter_5ab5d7a8,1125.13,False,9b664c58735a7691,894,False
igormitrovic_twitter_7fbdae41,802.11,False,b8a442a6d28fdacb,895,False
igoryok_twitter_1baf2792,23.3,True,86cf2be5854b6652,896,False
ihakkim_twitter_0c7ce0a3,2162.39,False,c5726cf8c1c66a65,897,False
ihanna_twitter_c51554ab,1609.87,False,c93443b6c7ca991b,898,False
ilariadefilippo_twitter_ba5def50,498.68,False,eaf2220fe80c9cd7,899,False
ilariapic_twitter_2cedd304,35.22,True,da9024d9d4cc697e,900,False
ilario_twitter_68607ef1,392.94,False,adf339b663064721,901,False
ileshshah_twitter_61110826,970.52,False,aaaf64ce9cf1c01a,902,False
ilkkakukkonen_twitter_ac550d7e,237.08,False,adf003b742a79e83,903,False
illtrax_twitter_1a1d5e70,323.66,False,934a3d3cda8546c7,904,False
ilpagliarino_twitter_8c55b8b8,603.01,False,b8f949047e27c2e9,905,False
indietunes_twitter_e83631c5,415.66,False,9a977821677a3487,906,False
indumental_twitter_db63d9ae,581.13,False,c3622dbd3e855ac2,907,False
inesandres_twitter_e93a4891,117.82,False,ca0108cf9f953b97,908,False
inigoparalle_twitter_b15aa013,4510.67,False,ea48cff6709a8436,909,False
injction_twitter_c5f2fc9d,1060.5,False,eca156b2978ec4cc,910,False
intanrizky_twitter_235881d9,2412.73,False,f1b0d1502e98dd2f,911,False
intelligenius_twitter_54dcd23e,363.99,False,f8b453835fc98cc8,912,False
intercer_twitter_48e5af44,222.43,False,8d8d273533a23675,913,False
ipranab_twitter_00f852cc,4561.1,False,e58e919899a9eec8,914,False
irecevic_twitter_c097f388,734.89,False,ec8413a6127b87de,915,False
irenegarmu_twitter_e484b227,700.19,False,a8f0470bbdcc1cce,916,False
irenekimmel_twitter_ac98d11a,876.64,False,b9f16285f60926b6,917,False
irf_twitter_7f923eec,255.55,False,be6ac191d0a5c597,918,False
irinaradchenko_twitter_30999e7b,112.5,False,927fe6051da90b3c,919,False
irinasouiki_twitter_4382bfa6,277.24,False,e9e436879a969a98,920,False
irmazimmermann_twitter_8ec0bae6,143.36,False,e8f207a5622e56e9,921,False
isaacadams_twitter_85f8654b,4982.66,False,b8c2c6bbc7304ea9,922,False
isaacbf_twitter_1fce440a,37.88,True,9a18656d9e33d994,923,False
isaacsmith_twitter_5cc7dfdb,1106.92,False,c81c3fe26225a6b7,924,False
isuruyapa_twitter_e0a9fd3c,2064.06,False,faeae8f061179609,925,False
itsvitorgomes_twitter_58be4379,10709.5,False,92616b87cfdc829a,926,False
iucnwani_twitter_ad8bb904,187.67,False,edc3943cd3308d63,927,False
ivanataylor_twitter_adc1ab37,194.1,False,f1e02fa90e96c19e,928,False
ivanhernandez_twitter_0b47da79,531.39,False,8c3366792759f30c,929,False
ivanilic_twitter_3b3d3667,1615.85,False,85365ac9a535c9cb,930,False
ivankovacevic_twitter_090f678f,711.0,False,bd8f433cd91ec250,931,False
ivanlajara_twitter_47424b61,483.14,False,eb4d3534323c36c3,932,False
ivanmola_twitter_e0045627,732.41,False,f169e725a5350c9c,933,False
ivanvega_twitter_9a12a4d8,271.15,False,b3628cc78ddcc899,934,False
ivarsmas_twitter_7e1851e6,323.56,False,e1cd36a646969a99,935,False
ivosilvestro_twitter_70789f9d,157.45,False,bbf5c0b6804e4f0b,936,False
iwatatakuma_twitter_63c209af,4011.78,False,e82778a0956ab7ac,937,False
iwichita_twitter_9aefd46e,134.85,False,91c46e3bd1c0953f,938,False
izackruiz_twitter_c3c62de9,7909.3,False,f0f7c08d43f3b488,939,False
izazael_twitter_6d55c349,67.82,True,a3ed4ab9ea1034d3,940,False
j0hnsy_twitter_ae331e5c,4248.0,False,eb32c6539d66f024,941,False
j4nu5_twitter_b635fcfa,110.59,False,b234be3303c9e1b3,942,False
jackprindle_twitter_9755afbd,308.4,False,897e2674c98f9998,943,False
jacquesshu_twitter_3b14181c,429.93,False,ade30696ca9cda89,944,False
jacquibrown_twitter_14a34343,998.66,False,c4703b2fbc5caae0,945,False
jadenwalker_twitter_ff88f3be,232.39,False,a5e1321ecb9f2079,946,False
jaelrincon_twitter_47a49f56,4.09,True,c47929dd323b4729,947,False
jagudeye_twitter_4038cc9f,815.73,False,92363a62554f7c47,948,False
jaimerojasandaur_twitter_da11d9b8,699.5,False,8bfe5db385401ab1,949,False
jainashish_twitter_0016dd8b,1718.98,False,b6a4e75d821316ec,950,False
jajodiasaket_twitter_7fe3a46b,4768.2,False,fbd2581e9425b139,951,False
jakedubss_twitter_c03b0dc2,782.5,False,efcea45a9171d031,952,False
jamesbellamy3_twitter_2b6126e8,244.0,False,c54ff0307ee8931a,953,False
jamescrawford_twitter_208ab316,256.97,False,cc1926be317fb320,954,False
jamesgoodnow_twitter_adc9a524,368.74,False,b2e14ee3461ee646,955,False
jamesjohnston_twitter_d4f80aad,1505.14,False,f864eb3684d8d8e4,956,False
jameson079_twitter_8e1fa9a3,1330.31,False,e4e43cab3eb10927,957,False
jamessacci_twitter_109a3d36,5226.31,False,a63cccd363e4d113,958,False
jameswatsoninternet_twitter_c9d12070,544.72,False,cbc235d52635cb26,959,False
jamiegilpin_twitter_8094a687,2412.42,False,933132c66d6c6dc9,960,False
jamiehinks_twitter_60200ba6,1264.7,False,959c95b51537b134,961,False
jamieleeong_twitter_7ff1aa7e,708.64,False,d75cb043c63bf184,962,False
janbush_twitter_e3420437,182.8,False,dde027f19236c8c6,963,False
janehamill_twitter_352ee4cd,290.4,False,c4cd1a3b6165e53c,964,False
janelbrennan_twitter_72b9f16b,521.04,False,ad2c62999332ecce,965,False
janellewilson_twitter_313a6c63,643.01,False,b6b6d15905dcea09,966,False
janifer_twitter_f4d7e4a1,814.79,False,8acf542abda69970,967,False
janiv_twitter_6c328abe,694.63,False,9c6b669433336749,968,False
japros_twitter_11c126e3,260.53,False,beb2c8c181c1cdcf,969,False
jaredholmquist_twitter_fa4b7178,309.41,False,f2e30f1edc3424e8,970,False
jaredmagouirk_twitter_afbcdaa3,1208.17,False,bdd884970d2c715d,971,False
jaryves_twitter_d83d06fe,428.67,False,d58118c6d1796a7e,972,False
jasminrovira_twitter_905df1d1,140.6,False,b3c698b36463989b,973,False
jasonbergin_twitter_557321ca,362.31,False,ba68c49be1c69a69,974,False
jasonchan_twitter_f947b6c6,3004.63,False,c262d3609e6fb64c,975,False
jasondupuis_twitter_604a4ea8,299.03,False,fc84a65be886939a,976,False
jasonemiller_twitter_84b4f048,753.83,False,9ea56b702478cccd,977,False
jasongraciano_twitter_5a1ec285,556.73,False,ceba0a70053dc3be,978,False
jasongraham99_twitter_66c29f64,4585.53,False,c9d03c0d3336ceb6,979,False
jasonlloyd_twitter_458c19c8,1595.37,False,994266bb8867daa6,980,False
jasonloehr_twitter_fa1e5a2f,66.99,True,dd0f956835722533,981,False
jasonmarineau_twitter_633eb7c9,2186.8,False,dc43e3e0838bfe22,982,False
jasonmartorana_twitter_1c170ec5,135.51,False,8e87736cd6030df8,983,False
jasonohaire_twitter_1f34c7b8,1307.32,False,cf3430cb6b9a36c4,984,False
jasson_twitter_efc7b09a,438.9,False,eb64a593d48d12f8,985,False
javicebrian_twitter_049aaaed,25.12,True,b0d9ce62cb35c338,986,False
javierandreu_twitter_bad60328,91.0,True,a2e41b83e3ec983d,987,False
javierbrisa_twitter_7cbb97f9,778.78,False,f9144ed212eb31ec,988,False
javiersanchez_twitter_a42a8588,321.1,False,cbb834567ccac835,989,False
javikarni_twitter_638b5b61,417.43,False,ae17e9e86ac895a8,990,False
jayboucher_twitter_1796f13f,1517.51,False,ea2dbd70f083928d,991,False
jaycorcoran_twitter_b6cbb10c,200.96,False,eab6a819942cd3cb,992,False
jaynev_twitter_5dc978f4,280.72,False,e9a517ea869a9899,993,False
jaypsyd_twitter_bd24af2b,2367.19,False,be35d29272644d93,994,False
jazael_twitter_e08b22e1,373.54,False,8a79a45df0975a89,995,False
jazrt_twitter_eed13493,37.11,True,809d3f667917c6b0,996,False
jazza_twitter_94858f81,579.08,False,ee84077a19933e1d,997,False
jberndes_twitter_424b06a9,461.38,False,ecb01bb243a3c2cf,998,False
jcov90_twitter_805884a4,1087.59,False,c992e46f1618fae4,999,False
jcriqqelme_twitter_c52b8be8,1987.53,False,a438d2c76a23e46f,1000,False
jdperkins1369_twitter_b93ad2f3,4209.03,False,ea1e6cc7854b29b2,1001,False
jeacosta_twitter_8799a0b7,112.05,False,e5a2848f3ea8ed8c,1002,False
jeanfrancoislabelle_twitter_06143101,151.9,False,e19cc39c4de7308e,1003,False
jeansanchez_twitter_da39065b,1055.56,False,e6e6f05818487ce7,1004,False
jects_twitter_be19fbc2,484.48,False,ee3dab8cc2a89a31,1005,False
jeepgeek_twitter_75cc76d2,439.04,False,9b6d33453374e452,1006,False
jeffarazzi_twitter_7f4b0bb2,110.47,False,98ca213d67277d62,1007,False
jeffbone_twitter_33a810ac,1111.2,False,b8f806e687d6829b,1008,False
jeffipad_twitter_14c87aec,488.08,False,b209cea71d78338b,1009,False
jefflarkin_twitter_e0ef7813,564.26,False,e88316f0a7f0da9c,1010,False
jeffmclean_twitter_1f69b096,229.45,False,acfa1ce508277927,1011,False
jeffmwebster_twitter_fdeaebf9,2471.75,False,9d61ced899e46478,1012,False
jeffreyamcguire_twitter_ac97c567,1449.68,False,d498477f4af443e0,1013,False
jeffreydodge_twitter_65b44add,251.07,False,c4792d928a8dd57a,1014,False
jehf_twitter_f9349936,201.68,False,86d73dc2cccb4964,1015,False
jeicker_twitter_455c1f4b,519.66,False,ef9ce31d403a9a1a,1016,False
jellederoeck_twitter_376d4469,781.99,False,99cc65a33630ccdb,1017,False
jelleoostrom_twitter_56216f16,247.55,False,92642f9fd831a3ca,1018,False
jenbalisi_twitter_ec3798a8,554.76,False,da970c6f49791139,1019,False
jenevison_twitter_8acf9fc2,608.24,False,eb8da49292996b9a,1020,False
jenleheny_twitter_17111b55,427.65,False,f96335c69c98b384,1021,False
jenmathews_twitter_6cefe4ab,618.16,False,bee895977238a1d0,1022,False
jenner_twitter_cd086305,481.35,False,8af34eb4ce1b9017,1023,False
jenniferhill_twitter_9c8e2b8a,68.64,True,8cf41322f723cb27,1024,False
jenniferrosenblatt_twitter_93ba7407,196.44,False,b0dacd4f9c277812,1025,False
jenniferwong_twitter_baa6ff82,246.76,False,aff060b390fc90ce,1026,False
jennturner_twitter_08a54c1b,725.91,False,96b89ecd6227b948,1027,False
jenovaproject_twitter_5584fe01,454.66,False,bfe184974e6c90c9,1028,False
jereclancy_twitter_15037bd5,588.18,False,e8a397b4dc636a18,1029,False
jeremycwilson_twitter_1b2d29ba,1529.05,False,c16666deda3b4a22,1030,False
jeremyfranklin_twitter_19dd28ce,404.8,False,9969a632c3b5d1c9,1031,False
jeremymd_twitter_855bd9cc,845.8,False,b987460e3891baaf,1032,False
jeroenmiedema_twitter_e4099201,243.78,False,e53350725368d3cb,1033,False
jeromeshaw_twitter_a2507e7e,763.3,False,b7d880ab76c73198,1034,False
jerometurner_twitter_f015652f,1721.59,False,8999b3b38a9ac2d5,1035,False
jeromevadon_twitter_7bbe40b2,102.58,False,d9928c0d334f6d6c,1036,False
jeromiewilliams_twitter_5b4a8dcd,120.68,False,c8e1522f875cf896,1037,False
jerrybarnwell_twitter_cbd7b683,1328.91,False,8cb732ccb30ab58d,1038,False
jessecorinella_twitter_c432ea70,6102.38,False,ec4d93329a938f86,1039,False
jessereilly_twitter_af4029a7,2253.31,False,f493312c35c69bc3,1040,False
jessetrelstad_twitter_385144a0,902.95,False,994966a66373b4b2,1041,False
jessevalley_twitter_8602d0ee,512.03,False,b8944be3c36f9486,1042,False
jessewright_twitter_5ef6975d,526.39,False,a9f03685dbd2d609,1043,False
jessicafajans_twitter_bd679c07,1019.07,False,999a2931734ef417,1044,False
jessienuz_twitter_b93a3e54,6521.39,False,b9e3c68e9cc88999,1045,False
jesusivo_twitter_7663cfc3,797.72,False,acced0a68d5c9e91,1046,False
jesuslugo_twitter_16e56c7f,4913.64,False,cf3619e6380ce3cc,1047,False
jesusmier_twitter_8d74e587,519.46,False,b9a6e6e0d2da090f,1048,False
jetvhs_twitter_74117c75,485.37,False,86bd39c6123ec517,1049,False
jevtovic_twitter_f88cb5fb,46.11,True,b1e80b9c4693bf68,1050,False
jfbautista_twitter_f37b46f4,346.44,False,9966679964639966,1051,False
jgoff_twitter_83adead5,780.07,False,ccc3472c362c2d77,1052,False
jgorehampenney_twitter_40206fbf,530.91,False,9c49a9b4c3b63b70,1053,False
jhonjairo_twitter_9f16e7cd,1066.02,False,b9b4e6b366ca8912,1054,False
jillian_twitter_f36fff3b,1101.8,False,b8906167067e6f66,1055,False
jimbgreen_twitter_e1f8798a,56.0,True,9a92336d3630cf66,1056,False
jimbobmarley_twitter_bece6fee,852.4,False,eec2bd3b9195d480,1057,False
jimhicks_twitter_eb164c2b,409.85,False,ebaa7346a827646c,1058,False
jimlarrison_twitter_dee5dabb,29131.66,False,bebf10f8a6429d21,1059,False
jimmetzger_twitter_faa222f7,2926.84,False,e8e9058f96f29195,1060,False
jimmurdoch_twitter_e2e0c232,1914.13,False,ef38703136719c9c,1061,False
jinaljmehta_twitter_10a128fd,2880.18,False,c159e61b90e6996b,1062,False
jinuem_twitter_ca112bf6,2878.24,False,bec7c04929965be2,1063,False
jiriruzek_twitter_e248e9f9,1102.95,False,a9ca74278b7043e7,1064,False
jiteshpanchal_twitter_662a611f,1116.05,False,e538169847cad3cd,1065,False
jithinjb_twitter_3ad744df,1290.27,False,b6c3593166c27999,1066,False
