item_id,num_faces,face_confidence,face_area_ratio,face_cluster_id
luisfernandez_twitter_364b1e2c,1,0.91,0.35,-1
luizalgarra_twitter_cc276f43,1,0.0,0.995,-1
lurvina_twitter_3d202782,1,0.0,0.995,-1
luviwebit_twitter_954bc1f4,1,0.0,0.995,-1
lynnbrownca_twitter_9f3426b9,1,0.93,0.369,-1
lynnwallenstein_twitter_c3b3667f,1,0.94,0.164,-1
m2atk_twitter_30a5e99f,1,0.0,0.995,-1
maayanplaut_twitter_242f596c,1,0.96,0.419,-1
mabosekina_twitter_e8bc60a5,1,0.89,0.148,-1
macchimatteo_twitter_50e05bcd,1,0.93,0.833,-1
macenzo_twitter_57ae7be0,1,0.95,0.033,-1
macgeeky_twitter_39fbcde3,1,0.0,0.995,-1
madamebijoux_twitter_5366d0b0,1,0.0,0.995,-1
maddalenafaedo_twitter_c69ccb1c,1,0.0,0.995,-1
madgrin_twitter_37a4c81e,1,0.0,0.995,-1
madovsky_twitter_3aa6c38c,1,0.0,0.992,-1
mafaldida_twitter_2ba1f558,1,0.96,0.436,-1
mafueri_twitter_ac82c42f,1,0.91,0.164,-1
mahalululu_twitter_aeb03a07,1,0.0,0.995,-1
majorg_twitter_200a3b88,1,0.0,0.995,-1
malbarda_twitter_af1e0a7a,1,0.92,0.061,-1
malbooth_twitter_01e536fa,1,0.94,0.121,-1
maliagros_twitter_3db9b29d,1,0.0,0.995,-1
malibumuffie_twitter_8091e502,1,0.0,0.995,-1
mallikawow_twitter_381bc59b,1,0.93,0.058,-1
malukorj_twitter_d35b08cf,1,0.0,0.994,-1
mamakoid_twitter_30959590,1,0.0,0.995,-1
mangaman_twitter_d3edff94,1,0.0,0.995,-1
mangky_twitter_0dff8a1e,1,0.0,0.995,-1
manolegloria_twitter_484aa1d6,2,0.915,0.211,-1
manoshatzi_twitter_721b7a3d,1,0.94,0.053,-1
manubordera_twitter_4098567b,1,0.9,0.077,-1
manuretea_twitter_bd200eaf,1,0.94,0.099,-1
marcalaninnes_twitter_6e581b9f,1,0.97,0.026,-1
marcaugier_twitter_f51afdae,1,0.92,0.24,-1
marccloutier89_twitter_e35d4325,1,0.96,0.139,-1
marcdomingo_twitter_3c252b34,1,0.0,0.993,-1
marcellemaire_twitter_87888cdb,2,0.925,0.287,-1
marcelotalassuh_twitter_f5933253,1,0.94,0.139,-1
marcelziul_twitter_cfd16109,1,0.0,0.995,-1
marcioferreira_twitter_b0212f75,1,0.93,0.342,-1
marclamber_twitter_fd78b351,1,0.93,0.072,-1
marcmeltzer_twitter_8a139f74,1,0.0,0.995,-1
marcocostanzo_twitter_dc2faac7,1,0.92,0.101,-1
marcorivera_twitter_21bed8ac,1,0.92,0.369,-1
marcosgeremias_twitter_b4bb7a03,1,0.94,0.25,-1
marcsoares_twitter_6edc32a9,1,0.0,0.995,-1
marcusmeisel_twitter_11cf0196,1,0.88,0.292,-1
marcvatic_twitter_d43faecf,1,0.0,0.995,-1
marcweil_twitter_90edf351,1,0.0,0.995,-1
mariaalana_twitter_bbc8ca6d,1,0.97,0.07,-1
mariamartinez_twitter_d128f3c0,1,0.95,0.187,-1
mariamjameel_twitter_03c4a234,1,0.0,0.995,-1
mariamonegro_twitter_834539fa,1,0.0,0.995,-1
mariannehope_twitter_714c4d17,1,0.93,0.069,-1
marianosanfilippo_twitter_0d3fad85,1,0.91,0.351,-1
mariarti_twitter_b1561027,1,0.0,0.995,-1
maribelcastilla_twitter_59ba3ecd,1,0.0,0.995,-1
marioalberto_twitter_855fae64,1,0.0,0.995,-1
marioalvarezch_twitter_a1acf212,1,0.0,0.995,-1
marioh_twitter_33e3c302,1,0.89,0.09,-1
mariomartinezarrabal_twitter_b8ab361c,1,0.89,0.369,-1
marisasabatini_twitter_a4efed5a,1,0.89,0.068,-1
marissahughes_twitter_a37d148d,1,0.95,0.133,-1
mariuscucuruz_twitter_83e2c776,1,0.0,0.995,-1
markbaar_twitter_5ee67ca7,1,0.0,0.995,-1
markborkowski_twitter_bf38e950,1,0.0,0.995,-1
markcastator_twitter_c9dd7555,1,0.94,0.23,-1
markdunne_twitter_670342ac,8,0.94,0.293,-1
markelmes_twitter_892d9ea8,1,0.96,0.24,-1
marketingmichele_twitter_11f16a80,1,0.0,0.995,-1
markgantt_twitter_8e7ba96e,1,0.91,0.17,-1
markorandjelovic_twitter_9f408f09,1,0.89,0.466,-1
markpuckett_twitter_a08f5a56,1,0.95,0.163,-1
markusortner_twitter_ae22e3ca,1,0.0,0.995,-1
markustressl_twitter_e2d80521,1,0.0,0.992,-1
marlenebitzer_twitter_6ff401c2,1,0.0,0.995,-1
marloncureg_twitter_b0267fa8,1,0.0,0.995,-1
marnitako_twitter_49151130,1,0.0,0.995,-1
marqueee_twitter_f8f49734,1,0.92,0.176,-1
marquesstewart_twitter_1cc12e4d,1,0.0,0.993,-1
marshacollier_twitter_11cbfe82,1,0.92,0.273,-1
martincwalter_twitter_e672e01d,1,0.95,0.348,-1
martinhinrich_twitter_dfca0c3e,1,0.0,0.989,-1
martinosabia_twitter_f88664f2,1,0.0,0.995,-1
martinrobinson_twitter_32fef6e3,1,0.91,0.442,-1
martinsliz_twitter_c065a118,1,0.95,0.406,-1
martinsoler_twitter_2811de0d,1,0.95,0.255,-1
martinugalde_twitter_0e91332e,1,0.96,0.54,-1
maruxz_twitter_4f2a5a42,1,0.92,0.351,-1
marvin713_twitter_be3ab41d,1,0.0,0.995,-1
marwsay_twitter_c624ea8d,1,0.0,0.995,-1
mashael92_twitter_e7a802d5,1,0.0,0.995,-1
maskdmegane_twitter_543225d7,1,0.0,0.995,-1
masmith_twitter_5077f6b8,1,0.94,0.357,-1
masoudhaghi_twitter_cdb6f6d6,1,0.0,0.995,-1
massimosaviotti_twitter_f63addf5,1,0.0,0.995,-1
matheusfsantos_twitter_039c71ce,1,0.0,0.992,-1
mathiasmaul_twitter_34b87187,1,0.94,0.314,-1
mathieubellet_twitter_b4c5d551,1,0.0,0.995,-1
mathieurensen_twitter_7288d916,1,0.0,0.995,-1
matluschek_twitter_11794b2f,1,0.95,0.323,-1
matsgulbrandsen_twitter_a09bd579,1,0.94,0.076,-1
mattauckland_twitter_2900821c,1,0.91,0.64,-1
mattcoe_twitter_a339b9f4,1,0.95,0.375,-1
matteolever_twitter_0370affb,1,0.0,0.995,-1
mattharvey_twitter_b496ad9c,1,0.0,0.995,-1
matthewduncan_twitter_2a19134d,2,0.975,0.105,-1
matthewpantoja_twitter_a009d053,1,0.0,0.995,-1
mattmassaro_twitter_42d26437,1,0.0,0.995,-1
mattshields_twitter_2c6e5150,1,0.95,0.381,-1
mattshultz_twitter_5266390a,1,0.94,0.233,-1
mau_twitter_810d051c,1,0.92,0.384,-1
maxculleen_twitter_838a420d,1,0.91,0.026,-1
maxduke_twitter_b43521e2,1,0.0,0.995,-1
maxfabrizi_twitter_64a686ab,1,0.0,0.995,-1
maximdikun_twitter_e012cb94,1,0.0,0.995,-1
maxuel84_twitter_2a222ef3,1,0.0,0.995,-1
maxvazquez_twitter_b940fbef,2,0.94,0.168,-1
maysounhanna_twitter_b16e4285,1,0.99,0.121,-1
mazenjizani_twitter_71c9db49,1,0.9,0.168,-1
mballada_twitter_167f1a49,1,0.91,0.375,-1
mborodov_twitter_37392d35,1,0.0,0.995,-1
mccoygalvan_twitter_6539d51b,1,0.98,0.027,-1
mcdessureault_twitter_3389d035,1,0.0,0.995,-1
mcoyne_twitter_339a4934,1,0.95,0.342,-1
mdicer_twitter_cef832f6,1,0.92,0.24,-1
mdupls_twitter_f1aaf0a0,1,0.0,0.995,-1
meberl_twitter_b608a183,1,0.0,0.995,-1
meganclark_twitter_10102f25,1,0.96,0.021,-1
meganorr_twitter_f3a41600,1,0.0,0.995,-1
megsrhea_twitter_369a2c4b,1,0.9,0.154,-1
mekhovov_twitter_33fdfe0b,1,0.95,0.141,-1
melaganodeojo_twitter_c133d10c,1,0.0,0.995,-1
melanieburger_twitter_0166b386,1,0.97,0.718,-1
melanieramone_twitter_17a2756c,1,0.0,0.995,-1
melanieschram_twitter_d5ad9ce6,1,0.91,0.447,-1
melindamoses_twitter_e5806991,1,0.9,0.351,-1
melissademata_twitter_7db20926,1,0.92,0.253,-1
melissagonzales_twitter_3fab42a8,1,0.93,0.292,-1
melissata_twitter_6b7959bf,1,1.0,0.099,-1
melodythacker_twitter_df2da0cf,1,0.93,0.216,-1
melteruz_twitter_cd06957b,2,0.93,0.128,-1
memorylanecarclub_twitter_7b41d6df,1,0.0,0.995,-1
menchiesp_twitter_29b449ac,1,0.0,0.989,-1
mendeavor_twitter_993b1923,1,0.0,0.995,-1
mengqi_twitter_e746b682,1,0.0,0.995,-1
mercry_twitter_c2c9587d,1,0.0,0.995,-1
mervae_twitter_04e25115,1,0.0,0.995,-1
meryba_twitter_1c45f0b9,1,0.0,0.995,-1
metaed_twitter_5a632907,1,0.0,0.995,-1
mhantirah_twitter_9ba1be87,1,0.93,0.27,-1
mhenderson_twitter_b8a9ae6d,1,0.87,0.207,-1
mherrling_twitter_3053757e,1,0.9,0.198,-1
miamilawrence_twitter_55ce5521,1,0.95,0.297,-1
miamirealestate_twitter_7422c5c9,1,0.0,0.995,-1
micampioni_twitter_ad8d6100,1,0.0,0.995,-1
michaelangelo_twitter_c03b3d6c,1,0.88,0.029,-1
michaelaranda_twitter_e0cca2e5,1,0.91,0.13,-1
michaelarmstrong_twitter_782cba9f,1,0.0,0.995,-1
michaelberndt_twitter_737f7264,1,0.0,0.995,-1
michaelcempa_twitter_4fb89646,1,0.0,0.995,-1
michaeldutcher_twitter_65b89f9c,1,0.0,0.995,-1
michaeldylanferrara_twitter_330cc59a,1,0.0,0.995,-1
michaelgodfre_twitter_81b56241,1,0.0,0.992,-1
michaelgoff_twitter_bd1bab80,1,0.0,0.995,-1
michaeljdennis_twitter_94fd8883,1,0.97,0.06,-1
michaelkoenig_twitter_c17e3420,1,0.95,0.245,-1
michaelkrantz_twitter_8127e086,1,0.0,0.995,-1
michaelpierceca_twitter_ee6a35a5,1,0.0,0.994,-1
michaeltapp_twitter_a8fbd7b6,1,0.88,0.25,-1
michaelwitham_twitter_d8140c8c,1,0.0,0.995,-1
michaelwuensch_twitter_3a32b985,1,0.93,0.109,-1
michelejmartin_twitter_b8bd5ea9,1,0.0,0.995,-1
michelevitucci_twitter_f4eab92b,1,0.0,0.995,-1
michellefreeman_twitter_4ce05b13,1,0.98,0.021,-1
michellemcivor_twitter_5fe2908f,1,0.93,0.185,-1
micheltrapani_twitter_911f0dc7,1,0.0,0.995,-1
mickmurillo_twitter_33455ffc,1,0.95,0.168,-1
midorimiller_twitter_0e7bcce5,1,0.93,0.442,-1
mightycasey_twitter_f3673bf1,1,0.0,0.995,-1
miguelandres_twitter_502b1412,1,0.91,0.106,-1
miguelcaballero_twitter_aef41545,1,0.9,0.406,-1
miguelcaria_twitter_3eab4dc4,1,0.98,0.027,-1
migueldecastro_twitter_e1825048,1,0.0,0.995,-1
miguelsanchz_twitter_b7197199,1,0.92,0.176,-1
miguelsoler_twitter_2a39fb85,1,0.0,0.995,-1
mihirs_twitter_65de7ac0,1,0.95,0.62,-1
mikeantares_twitter_35c28110,1,0.0,0.992,-1
mikeberrios_twitter_32b32605,1,0.0,0.995,-1
mikeconaty_twitter_4717350f,1,0.96,0.029,-1
mikecorak_twitter_b106a495,1,0.93,0.289,-1
mikedarcyhughes_twitter_c0b8cc9e,2,0.935,0.189,-1
mikedarnell_twitter_61eb6be9,1,0.0,0.995,-1
mikehill_twitter_c2b5a848,1,0.0,0.995,-1
mikehochanadel_twitter_3163283a,1,0.0,0.995,-1
mikejeide_twitter_c83c0b40,1,0.93,0.328,-1
mikelefebvre_twitter_a75f09fe,1,0.96,0.686,-1
mikemartin_twitter_b12b062a,1,0.92,0.228,-1
mikemcbride_twitter_ccb44d7d,1,0.0,0.995,-1
mikeoneill76_twitter_9f1e9eab,1,0.0,0.995,-1
mikestake_twitter_8db2463c,1,0.96,0.393,-1
mikesupple_twitter_450cc8d6,1,0.0,0.995,-1
mikewhitmore_twitter_ffc7eec9,1,0.0,0.995,-1
mikewood_twitter_dd65acc3,1,0.0,0.995,-1
mikey3982_twitter_a0c8724f,1,0.94,0.334,-1
mikhailsevalnev_twitter_d0860905,1,0.0,0.995,-1
milatatham_twitter_32f73789,1,0.98,0.068,-1
milko_twitter_07971ddf,1,0.0,0.995,-1
minhazchowdhury_twitter_61798156,1,0.0,0.994,-1
minorcortes_twitter_f0aefb1b,1,0.91,0.198,-1
miph_twitter_2efbb055,1,0.0,0.995,-1
mirellenascimento_twitter_f130b6c9,1,0.95,0.08,-1
mirkojankovic_twitter_6adc1cd9,1,0.91,0.258,-1
miroslavhelcl_twitter_d1f80a89,1,0.0,0.995,-1
misstammyum_twitter_439f30cd,1,0.0,0.995,-1
missycaulk_twitter_a42fb9d1,1,0.95,0.258,-1
misteranggie_twitter_2841b77d,2,0.92,0.076,-1
mitb_twitter_7d096be7,1,0.95,0.995,-1
mitchenglish_twitter_4ca0f0cd,1,0.0,0.995,-1
mitz_twitter_576e5781,1,0.0,0.995,-1
mjarron_twitter_1b41b5a4,1,0.0,0.995,-1
mjbrender_twitter_620a182a,1,0.91,0.077,-1
mlikeasong_twitter_bc30aaf4,1,0.0,0.995,-1
mlucasx_twitter_80053b41,1,0.95,0.073,-1
mnasir_twitter_63da8f00,1,0.9,0.126,-1
mneidich_twitter_35be259b,1,0.0,0.995,-1
mobillionaire_twitter_af5b9b09,1,0.0,0.995,-1
mobyo_twitter_fe405393,1,0.0,0.995,-1
mohsinnaeem_twitter_a55fef82,1,0.94,0.286,-1
moisesrial_twitter_8c811175,1,0.0,0.995,-1
molivieri_twitter_92ce360a,1,0.0,0.995,-1
monicagmh_twitter_2027dfa0,1,0.9,0.302,-1
monikafuchs_twitter_18925b2e,2,0.93,0.243,-1
monik_twitter_7828ec38,1,0.0,0.995,-1
montezmccrary_twitter_37f9ef46,1,0.0,0.995,-1
montsev_twitter_2d6f1f59,1,0.0,0.995,-1
morganbrady_twitter_d0d0e383,1,0.89,0.131,-1
mrandrewbradley_twitter_5c4b73ac,1,0.97,0.366,-1
mrbambang_twitter_43c1d924,1,0.91,0.101,-1
mrdrazad_twitter_6a2b07cd,1,0.96,0.23,-1
mrjamesnoble_twitter_434eedb7,1,0.0,0.995,-1
mrobertsonline_twitter_b6855b37,1,0.0,0.994,-1
mrsimonwood_twitter_c7c60128,1,0.96,0.449,-1
mrsrosietaylor_twitter_6780ca8e,2,0.925,0.066,-1
msanhuezacelsi_twitter_eef409d2,1,0.0,0.995,-1
msjuliars_twitter_887ad06e,1,0.0,0.995,-1
msyarif_twitter_0c27361c,1,0.96,0.574,-1
mtoigo_twitter_3243c811,1,0.0,0.995,-1
mtrcorona_twitter_3ba37a3b,1,0.0,0.995,-1
muccitas_twitter_266c130d,1,0.0,0.995,-1
muhamadtaufik_twitter_8e1aa08c,1,0.0,0.995,-1
multifacetsflux_twitter_71222129,1,0.0,0.995,-1
munait_twitter_514804e3,1,0.0,0.995,-1
munta_twitter_77851c73,1,0.92,0.119,-1
murphyz_twitter_7a1651e3,1,0.0,0.995,-1
murrayfrancis_twitter_30208cec,1,0.0,0.995,-1
mvalencaa_twitter_2135fb36,1,0.91,0.26,-1
mybikemyworldcom_twitter_f1798481,1,0.0,0.995,-1
mybookandmycoffee_twitter_bf411a40,1,0.0,0.995,-1
mycroft221_twitter_8b677b2f,1,0.0,0.995,-1
mylastpagefirst_twitter_6456021b,1,0.0,0.995,-1
myriamsabolla_twitter_69b49086,1,0.94,0.384,-1
nachoirazoqui_twitter_33acdc66,1,0.93,0.263,-1
nachovega_twitter_7352d4f6,1,0.0,0.994,-1
nadenemurray_twitter_0f8d30f1,1,0.95,0.209,-1
nakeeb_twitter_29f4c45d,1,0.0,0.995,-1
namesjamin_twitter_d5ad5073,1,0.92,0.212,-1
nancielovesphotography_twitter_065a5f07,1,0.0,0.995,-1
nancypham707_twitter_fe6fe62e,1,0.0,0.995,-1
naningutoyo_twitter_96568701,1,0.0,0.995,-1
narendraangkita_twitter_d075531c,1,0.93,0.058,-1
nastia_twitter_c9938788,1,0.0,0.995,-1
natalialamange_twitter_ca9ab5dd,1,0.0,0.995,-1
nataliamartinez_twitter_6bb9edd0,1,0.95,0.589,-1
natbuehler_twitter_3f2a9bcc,1,0.94,0.3,-1
natelandau_twitter_9db35525,1,0.0,0.995,-1
natelockwood_twitter_2e5d9c6b,1,0.0,0.995,-1
natemcgee_twitter_017c9e59,1,0.94,0.265,-1
nathanpduffy_twitter_b3041101,1,0.93,0.331,-1
nathanwpace_twitter_7a38d61a,1,0.93,0.388,-1
natureboundafrica_twitter_da13ea2b,1,0.0,0.995,-1
naturesknockout_twitter_08031169,1,0.93,0.083,-1
natyataniarza_twitter_4ea048c4,1,0.0,0.993,-1
naveenkonduri_twitter_8cfaa8a2,1,0.9,0.16,-1
negegabriel_twitter_dd7378e4,1,0.92,0.363,-1
neophillip_twitter_8ecf421f,1,0.0,0.995,-1
neotrix_twitter_510180a4,1,0.0,0.995,-1
nerebe_twitter_ea6e56cb,1,0.0,0.995,-1
neridawalker_twitter_c6ef765f,1,0.94,0.034,-1
netpierre_twitter_d3fb517c,1,0.9,0.078,-1
nfremd_twitter_fb626c18,1,0.88,0.022,-1
nicholaschen_twitter_f7797305,1,0.0,0.995,-1
niciacruz_twitter_1f4f6be4,1,0.0,0.995,-1
nickbuttler_twitter_1113e8e1,1,0.89,0.158,-1
nickcusters_twitter_77bc3581,1,0.94,0.2,-1
nickesteen_twitter_c844126d,1,0.0,0.995,-1
nickfrost_twitter_53ad8d68,1,0.92,0.243,-1
nickgaston_twitter_521e3e78,1,0.99,0.243,-1
nickitens_twitter_0ae0f97d,1,0.95,0.265,-1
nickjborelli_twitter_3faaa8de,1,0.96,0.384,-1
nicklove_twitter_e028cc24,1,0.94,0.476,-1
nickstone_twitter_7644af68,1,0.96,0.107,-1
nicksturrock_twitter_85cfbcb0,1,0.0,0.995,-1
nicogarassino_twitter_6bb0250d,1,0.0,0.995,-1
nicolalosito_twitter_272602d4,1,0.0,0.995,-1
nicolashayek_twitter_94b833ce,1,0.93,0.043,-1
nicolatimmins_twitter_99d9a869,1,0.0,0.995,-1
nicolejackson_twitter_4d8abc3d,1,0.93,0.177,-1
nicolenobs_twitter_58c1224c,3,0.95,0.414,-1
nicoletteorlemans_twitter_41c5a92f,1,0.92,0.394,-1
nictok_twitter_b9f6144c,1,0.0,0.995,-1
niiabbey_twitter_6cd12195,1,0.0,0.995,-1
niisniis_twitter_50e5b3ae,1,0.0,0.995,-1
ninjamama_twitter_6e497f15,1,0.0,0.991,-1
nitastronauta_twitter_bea6c670,1,0.0,0.995,-1
niuz_twitter_e3bf621f,1,0.0,0.995,-1
nob0322_twitter_099185b9,1,0.97,0.168,-1
nobiann_twitter_844d6b56,1,0.0,0.995,-1
nohemimata_twitter_29bddcc7,1,0.96,0.076,-1
normiesd_twitter_1f4b7fe3,1,0.0,0.995,-1
nosepuedevlc_twitter_b4d4cf15,1,0.0,0.995,-1
noslo_twitter_1d9fa785,1,0.0,0.995,-1
nrgiga_twitter_73aac26e,1,0.0,0.995,-1
nuakin_twitter_91590daf,1,0.0,0.995,-1
nvarsos_twitter_0e605abd,1,0.0,0.98,-1
nvrcrysplledmlk_twitter_fb2a3a50,1,0.0,0.995,-1
nwinburn_twitter_a847b6d7,1,0.93,0.162,-1
nxhack_twitter_7508144f,1,0.0,0.995,-1
nyskye_twitter_5c6ce12e,1,0.0,0.995,-1
nzeckner_twitter_b6eb2c3a,2,0.93,0.092,-1
obiwan_twitter_0100753a,1,0.91,0.363,-1
obstaclespecialist_twitter_07993d8c,1,0.92,0.36,-1
octubrerojo72_twitter_090fe06c,1,0.0,0.994,-1
odile_twitter_e3def1f6,1,0.0,0.992,-1
ogie_twitter_18d9e00a,1,0.0,0.995,-1
ohadbarda_twitter_0f323fff,1,0.0,0.995,-1
ohme_twitter_896dae18,1,0.0,0.995,-1
ojdurham_twitter_b99bb2fa,1,0.0,0.995,-1
oldolphin_twitter_926afa8a,1,0.97,0.54,-1
oleandreas_twitter_a8bf98dc,1,0.0,0.995,-1
olegwhite_twitter_5cb7feea,1,0.96,0.253,-1
oliviaduran_twitter_cf3e4230,1,0.0,0.995,-1
olivierbauermeister_twitter_a2a57162,1,0.0,0.994,-1
olivierchapelle_twitter_751d043c,1,0.0,0.995,-1
oliviertripet_twitter_a0e342ee,1,0.91,0.27,-1
omaralamoudi_twitter_190af9a8,1,0.9,0.181,-1
omarc_twitter_5162d916,1,0.9,0.578,-1
omerabdellatif_twitter_30c5f722,1,0.97,0.076,-1
omorgan_twitter_319c2b09,1,0.99,0.108,-1
ongzb_twitter_5bd71b79,1,0.94,0.084,-1
onuruzunismail_twitter_d269690b,1,0.92,0.284,-1
opsigno_twitter_a2aa9076,1,0.0,0.995,-1
optikalefx_twitter_c1cbd22a,1,0.92,0.137,-1
optimusdag_twitter_4d51b84a,1,0.92,0.256,-1
oracio_twitter_fafbad18,1,0.93,0.363,-1
oscarray_twitter_b05e106f,1,0.0,0.995,-1
oscarsantamaria_twitter_5884d142,1,0.92,0.135,-1
oscarsvq_twitter_87eb9830,1,0.0,0.995,-1
osmanaymelek_twitter_4832dc23,1,0.9,0.228,-1
oticasparis_twitter_67aa1bb4,1,0.0,0.992,-1
otir_twitter_61b691c4,1,0.91,0.562,-1
otterfreak_twitter_68645688,1,0.0,0.995,-1
oulmidianas_twitter_c4dc2587,1,0.92,0.046,-1
outfoxer_twitter_9eae65e3,1,0.0,0.995,-1
owenye_twitter_afc62ee7,1,0.0,0.995,-1
oyvind_twitter_50d4fd1a,1,0.88,0.311,-1
ozamodaz_twitter_a4f52b7b,1,0.96,0.995,-1
ozcanozgur_twitter_d24fbe70,1,0.0,0.995,-1
pablomartino_twitter_40867ce9,1,0.0,0.995,-1
pabloxcl_twitter_6cd7d5f8,1,0.0,0.993,-1
pacobarranco_twitter_a3df4a4c,1,0.91,0.121,-1
pampiiranzo_twitter_74d100d0,1,0.0,0.995,-1
pandafoodie_twitter_9430c1e4,1,0.0,0.995,-1
panjim_twitter_c057abb0,1,0.89,0.289,-1
paolaroldan_twitter_1c0c06bf,1,0.0,0.995,-1
paolofrancescosita_twitter_744f162a,1,0.93,0.774,-1
paondart_twitter_30da7c2d,1,0.0,0.995,-1
papatyakaradede_twitter_041b506d,1,0.95,0.086,-1
paramoreuruguay_twitter_e064f1d5,1,0.93,0.028,-1
parhamb_twitter_a1ad179d,1,0.93,0.342,-1
pasqualeparisi_twitter_ad93902f,1,0.0,0.995,-1
patmulles_twitter_d4a45cc4,1,0.95,0.16,-1
patriciadiez_twitter_01b0a2b9,1,0.93,0.26,-1
patriciascholz_twitter_972eac4b,1,0.95,0.689,-1
patriciawensch_twitter_ecf14e36,1,0.97,0.853,-1
patricklarranaga_twitter_fc094825,1,0.0,0.995,-1
patrickrousseau_twitter_a42b1111,1,0.87,0.099,-1
patrickthoffman_twitter_f8ed4a30,1,0.95,0.294,-1
patricktigue_twitter_42e7edc8,1,0.0,0.994,-1
patrizio_twitter_340142a8,1,0.9,0.468,-1
patton_twitter_ea7a0520,1,0.93,0.177,-1
paulamaarisa_twitter_41d9a486,1,0.0,0.995,-1
paulasimoes_twitter_4ddd4af5,1,0.0,0.995,-1
paulatinocotrindade_twitter_04ce9d84,1,0.94,0.13,-1
paulbekkum_twitter_bacfaae6,1,0.96,0.209,-1
paulcripps_twitter_5794f3d8,1,0.0,0.995,-1
paulerland_twitter_c5dbde39,1,0.92,0.268,-1
paulgallagher_twitter_670ebb2f,1,0.0,0.995,-1
paulinasalazar_twitter_cd7c1d40,1,0.92,0.183,-1
pauloschiavon_twitter_46bb3976,1,0.9,0.273,-1
paulpereira_twitter_d58963b1,1,0.0,0.995,-1
paulseele_twitter_d30ba527,1,0.0,0.991,-1
paulsloan_twitter_86a09762,1,0.9,0.403,-1
paulstickland_twitter_062ca3e5,1,0.98,0.995,-1
pavelrakusan_twitter_fef0d880,1,0.0,0.994,-1
pavelsmirnov_twitter_57ec179a,1,0.94,0.298,-1
pavelvassiljev_twitter_343f30c9,1,0.94,0.183,-1
pbrady_twitter_0bf822a0,1,0.0,0.995,-1
pbuyle_twitter_499c6692,1,0.0,0.992,-1
pcmello_twitter_4a25506e,1,0.0,0.995,-1
pcrampton_twitter_9b7dbd3b,1,0.0,0.995,-1
pedrocaeiros_twitter_bac8f149,1,0.93,0.095,-1
pedromolleda_twitter_eb253160,1,0.97,0.384,-1
pedroparraguez_twitter_ae4cfb25,1,0.88,0.203,-1
pedrsn_twitter_2e952ad9,1,0.0,0.99,-1
peggynairn_twitter_44397252,3,0.93,0.393,-1
pellenordin_twitter_1e4fa35d,1,0.89,0.121,-1
pena_twitter_a5fa2e7d,1,0.0,0.994,-1
pennycheng_twitter_85cb7a5c,1,0.0,0.995,-1
peregeis_twitter_ceadc8e4,1,0.0,0.995,-1
perolofarnas_twitter_b60b7c47,1,0.93,0.459,-1
perzennstrom_twitter_000e70b3,1,0.92,0.513,-1
petehill_twitter_922d157d,1,0.94,0.308,-1
petergiordano_twitter_a2982e07,1,0.0,0.992,-1
peterkapakos_twitter_1423e9f1,1,0.0,0.995,-1
peterkornaat_twitter_2e55cff2,1,0.93,0.917,-1
peterlombard_twitter_89af999e,1,0.92,0.23,-1
petermonbailleu_twitter_ebb3490d,1,0.91,0.589,-1
peterplaatsman_twitter_14c6c883,1,0.0,0.995,-1
peterwells_twitter_3355108a,1,0.0,0.995,-1
peteste_twitter_78a2fcd7,2,0.96,0.297,-1
petevyler_twitter_bf51893a,1,0.0,0.995,-1
pfiel_twitter_d13649b4,1,0.0,0.995,-1
pfrias_twitter_56b51137,1,0.92,0.286,-1
pgerngross_twitter_2d87bfaa,1,0.0,0.995,-1
phi303_twitter_9b4ef46a,1,0.94,0.3,-1
philackley_twitter_db6abab9,1,0.0,0.995,-1
phoenixartistry_twitter_e84ef013,1,0.0,0.995,-1
photoblogger_twitter_72c3f38f,1,0.0,0.994,-1
photographybypixie_twitter_9f55d7ac,1,0.95,0.958,-1
photosoldier860_twitter_a0952e14,1,0.97,0.073,-1
phuzylogik_twitter_88ccdadf,1,0.9,0.187,-1
pierreedouardschmitt_twitter_049e6b75,1,0.94,0.152,-1
pinkcakebox_twitter_f89298d8,1,0.94,0.137,-1
pinkuneko_twitter_08f2e588,1,0.0,0.995,-1
pjbeyer_twitter_e624f6d2,1,0.92,0.212,-1
plastikstuhl_twitter_66c575dd,1,0.0,0.995,-1
platinumvoicepr_twitter_3cbfdb4c,1,0.0,0.995,-1
pmilleredu_twitter_e938cfb7,1,0.0,0.995,-1
pmoa_twitter_76242946,1,0.0,0.995,-1
poetyca_twitter_cae2d8d4,1,0.0,0.985,-1
pokipsie_twitter_e12411bd,1,0.97,0.233,-1
pon_twitter_dba18bbf,1,0.0,0.995,-1
poohkohawaii_twitter_ca6269be,1,0.0,0.994,-1
pqhoang_twitter_73f81056,1,0.96,0.055,-1
pressnet_twitter_867a1654,1,0.0,0.995,-1
prestonpardy_twitter_a3c0791b,1,0.94,0.048,-1
prettypinkponies_twitter_72ad8af8,1,0.0,0.995,-1
prissajean_twitter_5fd73307,1,0.0,0.995,-1
producimosideas_twitter_212ddf3b,1,0.0,0.995,-1
pugin_twitter_5b43b36d,1,0.99,0.058,-1
punzoo_twitter_f3fbff89,1,0.96,0.04,-1
purinek2_twitter_08993a51,1,0.95,0.462,-1
putuebo_twitter_60c06ca6,1,0.0,0.995,-1
queenesther_twitter_fc161a71,1,0.0,0.988,-1
r3d_twitter_4f8f6293,1,0.0,0.991,-1
