item_id,width,height,aspect_ratio,file_size_kb
jamieleeong_twitter_7ff1aa7e,400,400,1.0,27.28
janbush_twitter_e3420437,400,400,1.0,17.73
janehamill_twitter_352ee4cd,400,400,1.0,30.12
janelbrennan_twitter_72b9f16b,400,400,1.0,28.45
janellewilson_twitter_313a6c63,400,400,1.0,30.13
janifer_twitter_f4d7e4a1,400,400,1.0,28.95
janiv_twitter_6c328abe,400,400,1.0,19.94
japros_twitter_11c126e3,400,400,1.0,20.71
jaredholmquist_twitter_fa4b7178,400,400,1.0,15.84
jaredmagouirk_twitter_afbcdaa3,400,400,1.0,38.07
jaryves_twitter_d83d06fe,400,400,1.0,15.09
jasminrovira_twitter_905df1d1,400,400,1.0,6.08
jasonbergin_twitter_557321ca,255,255,1.0,4.12
jasonchan_twitter_f947b6c6,400,400,1.0,32.15
jasondupuis_twitter_604a4ea8,400,400,1.0,21.73
jasonemiller_twitter_84b4f048,400,400,1.0,33.37
jasongraciano_twitter_5a1ec285,333,333,1.0,16.89
jasongraham99_twitter_66c29f64,400,400,1.0,53.85
jasonlloyd_twitter_458c19c8,400,400,1.0,40.85
jasonloehr_twitter_fa1e5a2f,400,400,1.0,15.5
jasonmarineau_twitter_633eb7c9,400,400,1.0,49.47
jasonmartorana_twitter_1c170ec5,400,400,1.0,18.25
jasonohaire_twitter_1f34c7b8,400,400,1.0,24.25
jasson_twitter_efc7b09a,180,180,1.0,8.13
javicebrian_twitter_049aaaed,400,400,1.0,16.45
javierandreu_twitter_bad60328,400,400,1.0,20.89
javierbrisa_twitter_7cbb97f9,400,400,1.0,20.76
javiersanchez_twitter_a42a8588,400,400,1.0,17.8
javikarni_twitter_638b5b61,400,400,1.0,31.84
jayboucher_twitter_1796f13f,400,400,1.0,28.66
jaycorcoran_twitter_b6cbb10c,400,400,1.0,18.97
jaynev_twitter_5dc978f4,400,400,1.0,20.39
jaypsyd_twitter_bd24af2b,400,400,1.0,39.89
jazael_twitter_e08b22e1,400,400,1.0,21.46
jazrt_twitter_eed13493,400,400,1.0,10.79
jazza_twitter_94858f81,400,400,1.0,30.53
jberndes_twitter_424b06a9,400,400,1.0,20.07
jcov90_twitter_805884a4,400,400,1.0,34.85
jcriqqelme_twitter_c52b8be8,400,400,1.0,40.77
jdperkins1369_twitter_b93ad2f3,171,171,1.0,13.23
jeacosta_twitter_8799a0b7,400,400,1.0,19.63
jeanfrancoislabelle_twitter_06143101,400,400,1.0,18.3
jeansanchez_twitter_da39065b,400,400,1.0,35.86
jects_twitter_be19fbc2,400,400,1.0,16.18
jeepgeek_twitter_75cc76d2,400,400,1.0,24.31
jeffarazzi_twitter_7f4b0bb2,400,400,1.0,19.42
jeffbone_twitter_33a810ac,400,400,1.0,23.99
jeffipad_twitter_14c87aec,400,400,1.0,33.13
jefflarkin_twitter_e0ef7813,400,400,1.0,23.74
jeffmclean_twitter_1f69b096,376,376,1.0,19.12
jeffmwebster_twitter_fdeaebf9,400,400,1.0,47.31
jeffreyamcguire_twitter_ac97c567,386,386,1.0,30.26
jeffreydodge_twitter_65b44add,400,400,1.0,21.32
jehf_twitter_f9349936,400,400,1.0,27.5
jeicker_twitter_455c1f4b,300,300,1.0,19.75
jellederoeck_twitter_376d4469,400,400,1.0,22.48
jelleoostrom_twitter_56216f16,400,400,1.0,17.64
jenbalisi_twitter_ec3798a8,400,400,1.0,33.37
jenevison_twitter_8acf9fc2,400,400,1.0,26.03
jenleheny_twitter_17111b55,400,400,1.0,34.5
jenmathews_twitter_6cefe4ab,300,300,1.0,17.6
jenner_twitter_cd086305,400,400,1.0,27.26
jenniferhill_twitter_9c8e2b8a,310,310,1.0,13.01
jenniferrosenblatt_twitter_93ba7407,240,240,1.0,9.2
jenniferwong_twitter_baa6ff82,400,400,1.0,21.84
jennturner_twitter_08a54c1b,400,400,1.0,23.2
jenovaproject_twitter_5584fe01,400,400,1.0,23.38
jereclancy_twitter_15037bd5,400,400,1.0,32.03
jeremycwilson_twitter_1b2d29ba,400,400,1.0,31.49
jeremyfranklin_twitter_19dd28ce,400,400,1.0,22.61
jeremymd_twitter_855bd9cc,400,400,1.0,32.55
jeroenmiedema_twitter_e4099201,400,400,1.0,22.24
jeromeshaw_twitter_a2507e7e,400,400,1.0,31.14
jerometurner_twitter_f015652f,400,400,1.0,38.38
jeromevadon_twitter_7bbe40b2,400,400,1.0,16.07
jeromiewilliams_twitter_5b4a8dcd,400,400,1.0,22.55
jerrybarnwell_twitter_cbd7b683,400,400,1.0,41.69
jessecorinella_twitter_c432ea70,400,400,1.0,37.13
jessereilly_twitter_af4029a7,400,400,1.0,32.28
jessetrelstad_twitter_385144a0,400,400,1.0,25.25
jessevalley_twitter_8602d0ee,400,400,1.0,16.9
jessewright_twitter_5ef6975d,400,400,1.0,21.28
jessicafajans_twitter_bd679c07,400,400,1.0,35.04
jessienuz_twitter_b93a3e54,400,400,1.0,41.19
jesusivo_twitter_7663cfc3,300,300,1.0,20.87
jesuslugo_twitter_16e56c7f,400,400,1.0,42.29
jesusmier_twitter_8d74e587,400,400,1.0,25.75
jetvhs_twitter_74117c75,400,400,1.0,27.1
jevtovic_twitter_f88cb5fb,400,400,1.0,17.12
jfbautista_twitter_f37b46f4,400,400,1.0,7.17
jgoff_twitter_83adead5,400,400,1.0,24.97
jgorehampenney_twitter_40206fbf,285,285,1.0,15.63
jhonjairo_twitter_9f16e7cd,400,400,1.0,31.49
jillian_twitter_f36fff3b,400,400,1.0,33.21
jimbgreen_twitter_e1f8798a,400,400,1.0,16.01
jimbobmarley_twitter_bece6fee,400,400,1.0,31.3
jimhicks_twitter_eb164c2b,400,400,1.0,19.34
jimlarrison_twitter_dee5dabb,315,315,1.0,51.09
jimmetzger_twitter_faa222f7,400,400,1.0,59.26
jimmurdoch_twitter_e2e0c232,288,288,1.0,20.03
jinaljmehta_twitter_10a128fd,400,400,1.0,50.08
jinuem_twitter_ca112bf6,400,400,1.0,28.1
jiriruzek_twitter_e248e9f9,400,400,1.0,32.07
jiteshpanchal_twitter_662a611f,400,400,1.0,37.71
jithinjb_twitter_3ad744df,400,400,1.0,27.08
jjamor_twitter_352474b3,100,100,1.0,3.24
jjmlloret_twitter_22f84a80,400,400,1.0,22.98
jkdesignarts_twitter_c7e411c0,400,400,1.0,25.97
jking1627_twitter_31386cf4,400,400,1.0,34.85
jklfacom_twitter_ca241816,400,400,1.0,53.48
jkshim_twitter_d5fdd5eb,400,400,1.0,31.04
jlat85_twitter_a9200085,400,400,1.0,24.53
jletti_twitter_b9a98ba2,400,400,1.0,24.72
jmac303_twitter_68403514,400,400,1.0,20.32
jmerkoski_twitter_3dd3063f,400,400,1.0,22.31
jmgiron_twitter_4d143529,400,400,1.0,24.07
jmnish_twitter_04dd4d8a,400,400,1.0,22.4
jmzubi_twitter_4f8f4b47,400,400,1.0,22.5
jnfotos_twitter_2030beb6,400,400,1.0,13.51
joannaleelin_twitter_025e0c9d,400,400,1.0,22.61
joannalinden_twitter_d58db6b4,400,400,1.0,31.86
joannegreco_twitter_a8685d60,400,400,1.0,34.58
joannwoolley_twitter_b7284b7b,400,400,1.0,33.44
joaorio_twitter_c4b1106d,400,400,1.0,43.14
joaoterrivel_twitter_5339abb7,400,400,1.0,26.14
joaquingatica_twitter_0a6b8089,397,397,1.0,34.52
joebuglione_twitter_aa7611bd,400,400,1.0,8.65
joecayetano_twitter_ac0182ad,400,400,1.0,27.94
joelsteinmann_twitter_9a4b22c1,400,400,1.0,25.75
joelynndesign_twitter_22ff8ee5,400,400,1.0,24.53
joem_twitter_c3a32b4a,400,400,1.0,22.74
joerobb_twitter_db58d2ad,400,400,1.0,57.29
joeteh_twitter_782d1b92,400,400,1.0,38.45
joeybryant_twitter_807d699d,400,400,1.0,40.14
joeyfeith_twitter_1c642e25,400,400,1.0,30.31
joeymakalintal_twitter_1dafa4da,400,400,1.0,22.92
jogarrett_twitter_01c5eaf1,400,400,1.0,27.6
johnayers_twitter_3cebfaa5,400,400,1.0,24.08
johnbyerrum_twitter_1ebcc911,128,128,1.0,4.55
johncast78_twitter_a9f36fb6,400,400,1.0,21.79
johndeguzman_twitter_ca6b74d9,400,400,1.0,61.96
johnearickson_twitter_78563dba,400,400,1.0,54.83
johnjdillon_twitter_7b2b3d39,400,400,1.0,29.9
johnkaminski_twitter_27ab222b,400,400,1.0,11.86
johnmadden_twitter_71161496,400,400,1.0,19.44
johnmischief_twitter_a702acab,400,400,1.0,15.78
johnperez_twitter_332745af,400,400,1.0,38.91
johnporcaro_twitter_39f80842,400,400,1.0,19.16
johnson2772_twitter_020fea73,400,400,1.0,7.37
johnvicory_twitter_7c1b0543,400,400,1.0,30.36
jokingonzalez_twitter_328718a3,240,240,1.0,8.71
jolafeltra_twitter_9e1a8441,353,353,1.0,25.52
jolenejang_twitter_eb986f1d,400,400,1.0,30.79
jonahguo_twitter_c2833174,355,355,1.0,11.29
jonartlucas_twitter_47d878d0,400,400,1.0,41.54
jonashalmstad_twitter_5f657ab1,400,400,1.0,41.75
jonathandenby_twitter_a3026d8a,400,400,1.0,19.4
jonathanfleming_twitter_2c14fa71,400,400,1.0,19.62
jonathanlopez_twitter_eac5191e,400,400,1.0,16.19
jonathanromero_twitter_fdd8e7ac,400,400,1.0,27.63
jonathanvu_twitter_3c598bc7,400,400,1.0,38.71
jondifro_twitter_06afc1d2,400,400,1.0,25.99
jonhowson_twitter_ab1ee1b7,314,314,1.0,16.22
jonjohns_twitter_68d2d3ba,400,400,1.0,39.67
jonmaceda_twitter_33a734bb,400,400,1.0,26.28
jonthedvl_twitter_a25b4ad2,400,400,1.0,27.95
joolsstone_twitter_94226464,400,400,1.0,17.05
joonshin_twitter_893afb8b,400,400,1.0,37.57
jordanhaines_twitter_c97e8de9,400,400,1.0,19.87
jorgecisneros_twitter_5bb853c7,400,400,1.0,21.5
jorgeglez_twitter_c91c1fdc,400,400,1.0,31.57
jorgeramossantos_twitter_b2136afe,278,278,1.0,9.03
jorgeteixeira_twitter_4d746f0e,400,400,1.0,24.53
joselopezarcos_twitter_5e0983ca,400,400,1.0,28.09
josemanuelzardainbbr_twitter_b6ec7a83,400,400,1.0,27.56
josephsocorro_twitter_230f513b,400,400,1.0,27.48
josepmanchado_twitter_8257a550,400,400,1.0,26.8
joshaidan_twitter_995e085d,400,400,1.0,28.51
joshdirks_twitter_584561bd,400,400,1.0,28.49
joshgibson_twitter_74baec17,400,400,1.0,27.36
joshgriffin_twitter_5f030a62,400,400,1.0,24.72
joshjeppson_twitter_21b548ea,400,400,1.0,25.02
joshpeak_twitter_e94e5ac8,400,400,1.0,34.2
joshpeardon_twitter_f54c4bf0,400,400,1.0,32.05
joshuagalloway_twitter_54717c29,400,400,1.0,18.32
joshuahor_twitter_fbd8d6bd,400,400,1.0,18.06
joshuaparker_twitter_b5836ffc,400,400,1.0,20.26
josiaanep_twitter_99718dc1,400,400,1.0,31.88
joyceanndavis_twitter_b7d9cdf4,400,400,1.0,26.34
joypoulsen_twitter_f198e9d7,400,400,1.0,23.15
joysgupta_twitter_d96c2466,400,400,1.0,32.46
joyvalencia_twitter_07552557,400,400,1.0,25.39
jparker1978_twitter_0b80d325,400,400,1.0,33.01
jphilpin_twitter_1ba075a7,400,400,1.0,21.62
jpieters_twitter_2748a6d1,400,400,1.0,34.11
jralexander_twitter_bfd49754,400,400,1.0,33.76
jralfonso_twitter_405fbc30,344,344,1.0,18.39
jrodrigo_twitter_5a145d3a,400,400,1.0,15.4
jrufer_twitter_65870c11,400,400,1.0,26.29
jseguir_twitter_906ceab3,400,400,1.0,44.98
jsesh_twitter_8cd521a7,400,400,1.0,42.19
jtotheizzoe_twitter_eb27f0a4,256,256,1.0,12.48
juanantoniojarasoria_twitter_351a1538,400,400,1.0,43.28
juangarcias_twitter_8c6f2a23,400,400,1.0,30.46
juangomis_twitter_23de1f7b,400,400,1.0,21.57
juanramar_twitter_378feb12,400,400,1.0,20.7
judicaellevalin_twitter_67de983e,400,400,1.0,18.95
juil_twitter_46563adc,400,400,1.0,40.81
juliahull_twitter_cd60ea4c,400,400,1.0,25.49
juliaiglesias_twitter_c44946e4,400,400,1.0,35.09
julianasakae_twitter_ec465663,400,400,1.0,16.45
juliaprior_twitter_aeaf85d6,400,400,1.0,3.05
juliaspencer_twitter_d782ebf0,400,400,1.0,40.47
juliemaure_twitter_677071c6,320,320,1.0,19.52
julieraesandifer_twitter_ca54e5a4,400,400,1.0,19.2
julionoel_twitter_4b04accc,400,400,1.0,33.8
juliusjulius_twitter_2018d069,400,400,1.0,14.88
jumpstartbikes_twitter_b71c9705,400,400,1.0,15.65
juninbsk_twitter_3cf26ec9,400,400,1.0,21.25
juniortv_twitter_616d8fe4,400,400,1.0,44.8
justindoub_twitter_2736315c,400,400,1.0,36.38
justinhammack_twitter_45144f9b,400,400,1.0,29.18
justinphillips_twitter_e1f86596,400,400,1.0,22.32
justkate_twitter_fd9aeea3,400,400,1.0,27.04
jvnchan_twitter_6ac82d8d,400,400,1.0,28.29
jwike_twitter_65be2fd8,400,400,1.0,29.88
jwsteiert_twitter_0b5360b7,400,400,1.0,18.19
kaanakin_twitter_595cd2bc,400,400,1.0,24.07
kadirates_twitter_1e3d444b,400,400,1.0,15.7
kamalbadawy_twitter_39801931,400,400,1.0,44.15
kamikura_twitter_c147ac87,400,400,1.0,25.59
kampeerboerin_twitter_10929a8a,400,400,1.0,19.22
kanochiemi_twitter_da78abed,400,400,1.0,19.0
kantares_twitter_3dab538d,336,336,1.0,28.39
kantiki_twitter_b3eb4cca,400,400,1.0,30.59
kanyoncoyotewoman_twitter_51eeff45,370,370,1.0,18.78
karabee_twitter_2890a953,400,400,1.0,24.65
karascharwath_twitter_74c05ff9,400,400,1.0,34.12
karenharding_twitter_350a2db5,400,400,1.0,26.33
karenlieberman_twitter_1936d515,400,400,1.0,53.27
karenlmessick_twitter_46859344,257,257,1.0,9.3
karenpham_twitter_c8488e1d,400,400,1.0,22.58
kariemitchell_twitter_ca46b5ad,400,400,1.0,26.65
karllindsay_twitter_ca657f06,400,400,1.0,27.67
karlotorres_twitter_5e81d907,400,400,1.0,16.05
karma_twitter_4ea7de0f,400,400,1.0,34.33
kartika9_twitter_aed617e0,400,400,1.0,14.83
karvax_twitter_47c0addd,180,180,1.0,10.84
karynlwiseman_twitter_c0268b7d,266,266,1.0,11.68
karypastor_twitter_d4351e0d,400,400,1.0,17.56
kasihelialg_twitter_ee3ce00a,400,400,1.0,16.99
kasraeian_twitter_259aaee2,357,357,1.0,17.15
katalnikov_twitter_43f81c35,400,400,1.0,37.0
katesalyers_twitter_9fa1b0ec,400,400,1.0,17.35
katesloan_twitter_608446c0,400,400,1.0,23.85
kateylee_twitter_7d837ead,200,200,1.0,6.38
katgear_twitter_f06dedfe,400,400,1.0,18.54
kathaber_twitter_f87108b0,400,400,1.0,35.53
kathiaokada_twitter_40c32a09,400,400,1.0,34.42
kathleenjoyce_twitter_a47d92d4,400,400,1.0,65.67
kathrinaue_twitter_fd5f5df5,375,375,1.0,45.51
kathydragon_twitter_8249e5fd,400,400,1.0,28.45
katibren_twitter_7bf4b9d8,400,400,1.0,33.19
katiedeluca_twitter_22e38eb3,400,400,1.0,22.15
katiemsmith_twitter_dda6b518,400,400,1.0,47.0
katmandelstein_twitter_d25fe08a,327,327,1.0,17.48
katsumo_twitter_e2053395,400,400,1.0,53.35
kattgw_twitter_4ea5b1f7,400,400,1.0,32.81
kazu721010_twitter_564a8040,400,400,1.0,22.2
kcakduman_twitter_c5935982,400,400,1.0,47.44
keefmoon_twitter_de050880,400,400,1.0,33.03
kellydelay_twitter_ed2ae8cf,400,400,1.0,27.74
kellyjaggers_twitter_e3259332,400,400,1.0,24.32
kellykermode_twitter_d60f5c31,400,400,1.0,24.22
kellynagaoka_twitter_8e42ad9d,335,335,1.0,21.53
kellythul_twitter_3f825a0b,400,400,1.0,24.01
kelly_twitter_bcf3f13a,400,400,1.0,38.17
kelseawilhelm_twitter_07407364,400,400,1.0,40.47
kelseyivey_twitter_619f4040,400,400,1.0,41.96
kendanieli_twitter_13242cef,240,240,1.0,10.98
kennyrivas_twitter_a488b73f,400,400,1.0,32.98
kerijaehnig_twitter_b9b86e3f,400,400,1.0,28.31
kerryleslie_twitter_4dcba34e,400,400,1.0,28.08
kevanobrien_twitter_f9af73f0,400,400,1.0,23.47
kevinallocca_twitter_07e4a870,400,400,1.0,19.07
kevinduane_twitter_429ad3a2,400,400,1.0,29.75
kevinfalcon_twitter_2d20a38d,400,400,1.0,16.45
kevinjimeno_twitter_63d10137,400,400,1.0,26.51
kevinkrejca_twitter_b81fceae,400,400,1.0,10.12
kevinlimfungyen_twitter_1fee1a3e,400,400,1.0,26.45
kevinmichaelr_twitter_34c7d76f,400,400,1.0,22.99
kevinquinlan_twitter_25656a45,400,400,1.0,23.9
khalilalmusaeed_twitter_19a2563b,400,400,1.0,12.86
khannings_twitter_a001cb53,400,400,1.0,23.88
kiaorabeagle_twitter_d151c219,400,400,1.0,51.87
kiatinsley_twitter_1322ccff,400,400,1.0,23.11
kientran_twitter_d8c872e5,400,400,1.0,40.75
kikaps_twitter_990c5410,400,400,1.0,23.4
kimberlymunoz_twitter_310b222a,400,400,1.0,19.51
kimberlyrotter_twitter_bce4a410,400,400,1.0,16.58
kingjn_twitter_0aa60aa2,400,400,1.0,27.95
kinnajonsson_twitter_993760f6,400,400,1.0,39.05
kirakariakin_twitter_aeeedfcf,400,400,1.0,27.49
kirkjantzer_twitter_e02f9b87,400,400,1.0,25.41
kivettbednar_twitter_d2c0138a,400,400,1.0,20.31
kkbyrns_twitter_5a793ca4,400,400,1.0,25.19
kkristopherkimbrew_twitter_219fa186,400,400,1.0,36.47
klappacher_twitter_6aed21de,400,400,1.0,11.22
klinikassyarif_twitter_050728c9,400,400,1.0,32.56
klou_twitter_79ef1e7e,400,400,1.0,17.22
knakamura1977_twitter_a23366ff,400,400,1.0,19.24
kochergin_twitter_71bc1b25,400,400,1.0,18.97
koky1982_twitter_4dc87c2e,400,400,1.0,29.46
korepov_twitter_f321721d,400,400,1.0,16.2
koryklem_twitter_422ef9f9,400,400,1.0,23.6
kostasdissios_twitter_36dab137,400,400,1.0,32.01
kreasimalam_twitter_c7dde480,400,400,1.0,37.97
kreiner_twitter_263cab99,400,400,1.0,16.36
kristapalmu_twitter_688a8c0c,397,397,1.0,26.33
kristelyoneda_twitter_db4daf8f,400,400,1.0,46.01
kristinacarlson_twitter_e876d9b3,400,400,1.0,37.66
kristinahowells_twitter_e52f2843,400,400,1.0,37.59
kristinarabarison_twitter_cebc327e,400,400,1.0,22.53
kristinrichey_twitter_7bbaf95c,400,400,1.0,20.15
kristjanmorgan_twitter_bcdd2755,216,216,1.0,9.74
kristysvihlikova_twitter_f8029544,400,400,1.0,14.81
krystasch_twitter_8f2fe3c9,400,400,1.0,30.48
ksquad_twitter_9cdf7cd2,400,400,1.0,29.52
kurtkelly_twitter_dc49ebf0,400,400,1.0,26.5
kylechildress_twitter_3685d9cd,400,400,1.0,25.83
kylemadson_twitter_4814bbb3,400,400,1.0,45.41
kylepearce_twitter_95130bcf,293,293,1.0,11.87
kylewiebalk_twitter_36364cb0,400,400,1.0,23.69
kyotonaradreamtrips_twitter_bca2684f,400,400,1.0,44.13
ladewig_twitter_b64b2c85,400,400,1.0,31.1
laffraff_twitter_a2e32ac5,400,400,1.0,21.35
lagonzi_twitter_29409c95,400,400,1.0,11.13
landaarte_twitter_7946253a,400,400,1.0,47.53
landissmithers_twitter_15c7544e,331,331,1.0,10.8
larchanka_twitter_0422454d,400,400,1.0,20.57
larrybroughton_twitter_af87f21b,400,400,1.0,20.38
larrylipsmeyer_twitter_88aee018,400,400,1.0,18.61
larsnystrom_twitter_fb200280,400,400,1.0,37.08
laughedelic_twitter_82f0f762,400,400,1.0,26.46
laura333_twitter_674c25ff,400,400,1.0,9.07
laurabestler_twitter_7933823f,400,400,1.0,27.69
lauramorelliphd_twitter_5c12d7a4,400,400,1.0,35.7
laurasfiat_twitter_0c65ea88,400,400,1.0,25.04
laurengrieco_twitter_f2aa5ab4,400,400,1.0,37.41
laurenhard_twitter_f18a1bcd,400,400,1.0,27.25
laurentlecler_twitter_8a920009,400,400,1.0,35.98
laurieturk_twitter_b3c00375,400,400,1.0,25.38
lavalion_twitter_b60fb8a9,400,400,1.0,46.1
leahmessina_twitter_76db8151,400,400,1.0,40.67
leandromaioral_twitter_2c47e5d6,400,400,1.0,15.31
leannekoh_twitter_510bc321,400,400,1.0,22.85
leannestaples_twitter_2d53a355,400,400,1.0,30.91
lebohangbucibo_twitter_ddb8a55c,400,400,1.0,19.01
leecassidy_twitter_7af64e58,400,400,1.0,22.5
leegunter_twitter_f36d8012,400,400,1.0,26.58
leeharmon_twitter_448ebf5c,400,400,1.0,23.48
leelyning_twitter_baabfd04,400,400,1.0,31.79
leetoomes_twitter_5ad1e20b,400,400,1.0,23.59
leiah_twitter_d9e296c2,400,400,1.0,45.17
lekstudios_twitter_fd91f41d,400,400,1.0,27.07
lelouchjoshua_twitter_069acb0a,400,400,1.0,31.81
lemihacioglu_twitter_39f556c5,400,400,1.0,14.94
lenhattrieu_twitter_04310bfe,400,400,1.0,32.93
leninluna_twitter_11a965e1,400,400,1.0,48.67
lennoazevedo_twitter_4a7eb5b6,400,400,1.0,35.97
leomrco_twitter_40189604,389,389,1.0,49.12
leonchia_twitter_799b82c6,400,400,1.0,21.3
leonovel_twitter_e1c8d073,400,400,1.0,38.88
leovigildo_twitter_4986ffcd,400,400,1.0,29.55
lerona_twitter_c37f6086,400,400,1.0,23.93
leslieerin_twitter_87fd6515,400,400,1.0,25.54
letandueza_twitter_432fd8e7,193,193,1.0,12.93
letchange_twitter_52e1fa9b,400,400,1.0,15.76
lewisevans777_twitter_a77e366e,400,400,1.0,23.15
lewisjordon_twitter_662c5954,400,400,1.0,47.82
libertrand_twitter_6108894c,400,400,1.0,36.08
lidahasbrouck_twitter_988e5031,400,400,1.0,29.41
lifeofbryan_twitter_5524dce3,400,400,1.0,17.5
ligiaadam_twitter_a5c1aedd,400,400,1.0,19.69
lilxand_twitter_f58009a1,400,400,1.0,20.48
lilyrdz_twitter_ff04f7d6,400,400,1.0,21.02
lindsayblogs_twitter_2d7b4959,400,400,1.0,36.41
lindsayrain_twitter_45af7d67,400,400,1.0,14.27
lingtime_twitter_6c868872,400,400,1.0,23.15
linji_twitter_05edbd64,400,400,1.0,20.35
linusblanket_twitter_727f8bb1,400,400,1.0,23.6
linzshelton_twitter_1f39afba,309,309,1.0,26.85
lisalaskaridis_twitter_18efd7df,400,400,1.0,33.01
lisamackay_twitter_25782075,400,400,1.0,21.72
lissendehors_twitter_4b0416b4,400,400,1.0,41.52
litasworld_twitter_cfff52b7,400,400,1.0,32.03
livej_twitter_1c87afd7,400,400,1.0,33.69
lizandromelean_twitter_cfc88c89,400,400,1.0,26.49
lizapierce_twitter_58c331b7,400,400,1.0,31.43
lizbarnett_twitter_8e7b3e76,400,400,1.0,57.96
lizcappon_twitter_60824e53,259,259,1.0,11.62
lizcarey13_twitter_b7dfc473,400,400,1.0,27.8
ljstubbs_twitter_c76bd191,400,400,1.0,17.94
lmdesign_twitter_fe9ab94d,400,400,1.0,6.96
logiops_twitter_f580dd9d,400,400,1.0,36.28
loig_twitter_dbfc352f,400,400,1.0,39.5
lollydurand_twitter_82d500d4,400,400,1.0,20.68
looiss_twitter_02f84660,400,400,1.0,22.65
loosehold_twitter_351f6cd6,400,400,1.0,52.28
loremoja_twitter_85929b8f,400,400,1.0,26.62
lorenia_twitter_2bef8fda,400,400,1.0,26.89
lorenzocaiazzo_twitter_f779e90f,400,400,1.0,31.5
lorielberg_twitter_fa8263b4,400,400,1.0,32.19
loriruff_twitter_f903750e,400,400,1.0,36.71
loscollacios_twitter_ff539e68,400,400,1.0,11.55
lotharseifert_twitter_961d0a0a,400,400,1.0,15.68
louised_twitter_d339d98b,400,400,1.0,29.32
loumartini_twitter_8f955eb4,400,400,1.0,37.77
lovebeyondwords_twitter_bc9c33e9,400,400,1.0,34.24
lovlesh_twitter_472fa2ee,400,400,1.0,27.61
lroddd_twitter_f5e6e280,400,400,1.0,43.72
lr_twitter_947a6756,400,400,1.0,28.46
ltenhagen_twitter_c6b7c347,400,400,1.0,21.16
luanadefaveri_twitter_162699f1,400,400,1.0,36.59
lucaantonini_twitter_2ffd7dea,400,400,1.0,37.44
lucabove_twitter_884cbafa,400,400,1.0,21.01
lucacatania_twitter_955c2ddb,400,400,1.0,30.28
lucasamura_twitter_b36bb199,400,400,1.0,28.95
lucasbally_twitter_41419cc0,300,300,1.0,15.29
lucasmaiacom_twitter_0d2cce9d,400,400,1.0,18.39
luckybag_twitter_53f674dc,400,400,1.0,16.32
luigibusti_twitter_54015272,400,400,1.0,14.16
luisaca_twitter_3b9b8409,400,400,1.0,23.76
luisfernandez_twitter_364b1e2c,240,240,1.0,9.99
luizalgarra_twitter_cc276f43,400,400,1.0,64.09
lurvina_twitter_3d202782,400,400,1.0,22.91
luviwebit_twitter_954bc1f4,400,400,1.0,24.02
lynnbrownca_twitter_9f3426b9,400,400,1.0,42.34
lynnwallenstein_twitter_c3b3667f,400,400,1.0,26.72
m2atk_twitter_30a5e99f,400,400,1.0,20.94
maayanplaut_twitter_242f596c,400,400,1.0,27.37
mabosekina_twitter_e8bc60a5,400,400,1.0,29.48
macchimatteo_twitter_50e05bcd,400,400,1.0,30.98
macenzo_twitter_57ae7be0,400,400,1.0,27.16
macgeeky_twitter_39fbcde3,400,400,1.0,28.53
madamebijoux_twitter_5366d0b0,400,400,1.0,46.48
maddalenafaedo_twitter_c69ccb1c,400,400,1.0,46.02
madgrin_twitter_37a4c81e,400,400,1.0,16.24
madovsky_twitter_3aa6c38c,240,240,1.0,5.09
mafaldida_twitter_2ba1f558,400,400,1.0,19.7
mafueri_twitter_ac82c42f,400,400,1.0,20.88
mahalululu_twitter_aeb03a07,400,400,1.0,21.63
majorg_twitter_200a3b88,400,400,1.0,27.97
malbarda_twitter_af1e0a7a,400,400,1.0,20.43
malbooth_twitter_01e536fa,302,302,1.0,18.54
maliagros_twitter_3db9b29d,400,400,1.0,30.18
malibumuffie_twitter_8091e502,400,400,1.0,35.21
mallikawow_twitter_381bc59b,400,400,1.0,20.94
malukorj_twitter_d35b08cf,348,348,1.0,19.79
mamakoid_twitter_30959590,400,400,1.0,28.06
mangaman_twitter_d3edff94,400,400,1.0,35.21
mangky_twitter_0dff8a1e,400,400,1.0,43.89
manolegloria_twitter_484aa1d6,400,400,1.0,34.22
manoshatzi_twitter_721b7a3d,400,400,1.0,45.08
manubordera_twitter_4098567b,400,400,1.0,25.69
manuretea_twitter_bd200eaf,400,400,1.0,26.34
marcalaninnes_twitter_6e581b9f,400,400,1.0,29.99
marcaugier_twitter_f51afdae,400,400,1.0,23.55
marccloutier89_twitter_e35d4325,400,400,1.0,21.86
marcdomingo_twitter_3c252b34,300,300,1.0,17.75
marcellemaire_twitter_87888cdb,400,400,1.0,65.23
marcelotalassuh_twitter_f5933253,400,400,1.0,24.03
marcelziul_twitter_cfd16109,400,400,1.0,25.85
marcioferreira_twitter_b0212f75,400,400,1.0,35.64
marclamber_twitter_fd78b351,400,400,1.0,25.13
marcmeltzer_twitter_8a139f74,400,400,1.0,20.05
marcocostanzo_twitter_dc2faac7,400,400,1.0,27.08
marcorivera_twitter_21bed8ac,400,400,1.0,21.46
marcosgeremias_twitter_b4bb7a03,400,400,1.0,33.54
marcsoares_twitter_6edc32a9,400,400,1.0,15.77
marcusmeisel_twitter_11cf0196,400,400,1.0,22.95
marcvatic_twitter_d43faecf,400,400,1.0,26.4
marcweil_twitter_90edf351,400,400,1.0,29.0
