source_id,source_platform,rank,target_id,target_platform,fused_cosine,clip_cosine,face_cosine,clip_l2,face_l2,is_same_person
marloncureg,twitter,1,j0hnsy,twitter,0.780912,0.604489,0.957335,0.889394,0.292114,False
marloncureg,twitter,2,stacysanchez,twitter,0.773056,0.583906,0.962206,0.912244,0.274931,False
marloncureg,twitter,3,lemihacioglu,twitter,0.765037,0.560944,0.969131,0.937076,0.248473,False
marloncureg,twitter,4,dibusydeabus,twitter,0.759212,0.54645,0.971975,0.952418,0.23675,False
marloncureg,twitter,5,yannispatras,twitter,0.757364,0.547148,0.967581,0.951685,0.254633,False
marloncureg,twitter,6,kevanobrien,twitter,0.756263,0.547675,0.964851,0.951131,0.265137,False
marloncureg,twitter,7,esmeraldabeautylounge,twitter,0.755569,0.553985,0.957153,0.944473,0.292735,False
marloncureg,twitter,8,isaacbf,twitter,0.755032,0.552362,0.957702,0.94619,0.290853,False
marloncureg,twitter,9,timbr,twitter,0.754822,0.543949,0.965694,0.95504,0.261938,False
marloncureg,twitter,10,zia505,twitter,0.753419,0.538245,0.968593,0.960995,0.250626,False
marloncureg,twitter,11,minhazchowdhury,twitter,0.752131,0.541308,0.962954,0.957801,0.272199,False
marloncureg,twitter,12,loremoja,twitter,0.751385,0.534437,0.968333,0.964948,0.251661,False
marloncureg,twitter,13,enricodemitri,twitter,0.751041,0.532576,0.969505,0.966876,0.246962,False
marloncureg,twitter,14,fireos,twitter,0.751028,0.543747,0.958309,0.955252,0.288759,False
marloncureg,twitter,15,anoli,twitter,0.748921,0.540801,0.957042,0.958331,0.293115,False
marloncureg,twitter,16,edsafin,twitter,0.748815,0.53614,0.96149,0.963182,0.277524,False
marloncureg,twitter,17,madovsky,twitter,0.747841,0.529033,0.96665,0.970533,0.258265,False
marloncureg,twitter,18,ubskur,twitter,0.74689,0.525234,0.968547,0.974439,0.250813,False
marloncureg,twitter,19,jmzubi,twitter,0.746248,0.538751,0.953745,0.960467,0.304156,False
marloncureg,twitter,20,jimbgreen,twitter,0.74614,0.520934,0.971346,0.978843,0.239392,False
marnitako,twitter,1,johnson2772,twitter,0.922678,0.869852,0.975505,0.510193,0.221338,False
marnitako,twitter,2,sio,twitter,0.891652,0.823088,0.960216,0.594831,0.282079,False
marnitako,twitter,3,jimbgreen,twitter,0.887683,0.792349,0.983017,0.644439,0.184299,False
marnitako,twitter,4,jects,twitter,0.881373,0.789734,0.973011,0.648484,0.232332,False
marnitako,twitter,5,fabioj,twitter,0.875544,0.78582,0.965267,0.654492,0.263565,False
marnitako,twitter,6,peterkapakos,twitter,0.874511,0.788224,0.960799,0.65081,0.280003,False
marnitako,twitter,7,noslo,twitter,0.87358,0.780474,0.966686,0.66261,0.258125,False
marnitako,twitter,8,peterwells,twitter,0.872201,0.773394,0.971006,0.67321,0.240805,False
marnitako,twitter,9,mikehochanadel,twitter,0.871453,0.772007,0.970899,0.675268,0.24125,False
marnitako,twitter,10,isaacbf,twitter,0.871063,0.767655,0.974472,0.681682,0.225956,False
marnitako,twitter,11,jasonbergin,twitter,0.867966,0.768211,0.967721,0.680866,0.254084,False
marnitako,twitter,12,coreyjo,twitter,0.86749,0.77459,0.960389,0.671431,0.281463,False
marnitako,twitter,13,timbr,twitter,0.86679,0.756042,0.977538,0.698509,0.211953,False
marnitako,twitter,14,aschauerte,twitter,0.864814,0.774349,0.955278,0.671789,0.299071,False
marnitako,twitter,15,yannispatras,twitter,0.864772,0.755699,0.973844,0.699,0.228716,False
marnitako,twitter,16,yackeroeni,twitter,0.862773,0.751753,0.973794,0.704624,0.228937,False
marnitako,twitter,17,robkrueger,twitter,0.861124,0.744525,0.977722,0.714807,0.211082,False
marnitako,twitter,18,prettypinkponies,twitter,0.86093,0.754207,0.967654,0.701133,0.254348,False
marnitako,twitter,19,pabloxcl,twitter,0.859932,0.757187,0.962677,0.696869,0.273213,False
marnitako,twitter,20,miguelsoler,twitter,0.859494,0.764031,0.954958,0.686977,0.300141,False
marqueee,twitter,1,roncaglia,twitter,0.55029,0.698221,0.40236,0.77689,1.093289,False
marqueee,twitter,2,donatellotrisolino,twitter,0.535791,0.684904,0.386679,0.793846,1.107539,False
marqueee,twitter,3,shawnalholman,twitter,0.535443,0.649437,0.42145,0.837333,1.075686,False
marqueee,twitter,4,dheras,twitter,0.514101,0.749511,0.278692,0.707798,1.20109,False
marqueee,twitter,5,ravidor,twitter,0.482806,0.646319,0.319293,0.841048,1.166796,False
marqueee,twitter,6,countup,twitter,0.478375,0.730966,0.225784,0.733532,1.24436,False
marqueee,twitter,7,stevenlarson,twitter,0.475648,0.7613,0.189995,0.690941,1.272796,False
marqueee,twitter,8,mariomartinezarrabal,twitter,0.475072,0.644738,0.305406,0.842926,1.178638,False
marqueee,twitter,9,emiliofolgar,twitter,0.472526,0.714154,0.230899,0.756103,1.240243,False
marqueee,twitter,10,villy,twitter,0.469539,0.609002,0.330076,0.884305,1.157518,False
marqueee,twitter,11,fjd,twitter,0.469278,0.682823,0.255733,0.796464,1.220055,False
marqueee,twitter,12,rousso,twitter,0.468542,0.680997,0.256087,0.798753,1.219765,False
marqueee,twitter,13,samuelstrickland,twitter,0.465836,0.72407,0.207603,0.742873,1.258886,False
marqueee,twitter,14,atsoukalidis,twitter,0.464835,0.633071,0.296598,0.856655,1.186088,False
marqueee,twitter,15,christophelaurent,twitter,0.460899,0.738397,0.183401,0.723329,1.277967,False
marqueee,twitter,16,marianosanfilippo,twitter,0.45909,0.621421,0.296759,0.870149,1.185952,False
marqueee,twitter,17,reuscher,twitter,0.458521,0.659526,0.257516,0.825196,1.218593,False
marqueee,twitter,18,marcvatic,twitter,0.45827,0.617507,0.299032,0.874634,1.184034,False
marqueee,twitter,19,masmith,twitter,0.457707,0.783622,0.131793,0.657842,1.317731,False
marqueee,twitter,20,mattauckland,twitter,0.456598,0.669974,0.243221,0.812436,1.230267,False
marquesstewart,twitter,1,gmlumpy,twitter,0.865898,0.805384,0.926411,0.623884,0.383638,False
marquesstewart,twitter,2,zoelaycock,twitter,0.859244,0.785269,0.933219,0.655333,0.365462,False
marquesstewart,twitter,3,fullo,twitter,0.846618,0.760036,0.933199,0.692768,0.365516,False
marquesstewart,twitter,4,uk01speed,twitter,0.845757,0.752302,0.939213,0.703844,0.348675,False
marquesstewart,twitter,5,jects,twitter,0.844019,0.737979,0.95006,0.723908,0.316038,False
marquesstewart,twitter,6,benkalsky,twitter,0.842186,0.745061,0.939311,0.714058,0.348392,False
marquesstewart,twitter,7,royterp,twitter,0.841601,0.736635,0.946567,0.725761,0.326905,False
marquesstewart,twitter,8,thedudedean,twitter,0.840174,0.724875,0.955472,0.741788,0.298423,False
marquesstewart,twitter,9,sungoddess,twitter,0.83968,0.717054,0.962307,0.752259,0.274564,False
marquesstewart,twitter,10,timbr,twitter,0.838138,0.719595,0.956681,0.748872,0.294343,False
marquesstewart,twitter,11,rubenmascarophotography,twitter,0.83582,0.735292,0.936348,0.72761,0.356798,False
marquesstewart,twitter,12,coreyjo,twitter,0.83391,0.713915,0.953905,0.756419,0.303627,False
marquesstewart,twitter,13,tomviturino,twitter,0.833636,0.712058,0.955214,0.75887,0.299286,False
marquesstewart,twitter,14,mattshields,twitter,0.833107,0.749332,0.916881,0.70805,0.407723,False
marquesstewart,twitter,15,klou,twitter,0.832458,0.70885,0.956065,0.763085,0.296429,False
marquesstewart,twitter,16,mikewood,twitter,0.829895,0.716012,0.943778,0.753642,0.335328,False
marquesstewart,twitter,17,usmanarif,twitter,0.828747,0.718414,0.939081,0.750448,0.349052,False
marquesstewart,twitter,18,shawnmor,twitter,0.82863,0.705603,0.951656,0.767329,0.310947,False
marquesstewart,twitter,19,odile,twitter,0.828621,0.705297,0.951946,0.767728,0.310014,False
marquesstewart,twitter,20,gwalter,twitter,0.826771,0.719446,0.934097,0.749072,0.36305,False
marshacollier,twitter,1,karascharwath,twitter,0.556052,0.747349,0.364754,0.710847,1.127161,False
marshacollier,twitter,2,aimeelane,twitter,0.555094,0.817406,0.292782,0.604308,1.189301,False
marshacollier,twitter,3,dazeofadventure,twitter,0.54965,0.812856,0.286444,0.611791,1.194618,False
marshacollier,twitter,4,tanyagagnon,twitter,0.548552,0.825304,0.2718,0.591094,1.206814,False
marshacollier,twitter,5,alexiakalfaian,twitter,0.54781,0.721455,0.374165,0.746386,1.118781,False
marshacollier,twitter,6,joypoulsen,twitter,0.544235,0.831213,0.257256,0.581011,1.218806,False
marshacollier,twitter,7,wendyrollins,twitter,0.540264,0.741169,0.33936,0.719487,1.149469,False
marshacollier,twitter,8,dianaantholis,twitter,0.508483,0.733795,0.283172,0.729665,1.197354,False
marshacollier,twitter,9,amandablain,twitter,0.507664,0.758752,0.256575,0.694619,1.219364,False
marshacollier,twitter,10,otir,twitter,0.505976,0.692923,0.319028,0.783679,1.167023,False
marshacollier,twitter,11,lorielberg,twitter,0.500447,0.733014,0.26788,0.730734,1.210058,False
marshacollier,twitter,12,patriciadiez,twitter,0.49705,0.71993,0.27417,0.748425,1.204849,False
marshacollier,twitter,13,michellemcivor,twitter,0.496798,0.77674,0.216855,0.668221,1.251515,False
marshacollier,twitter,14,brittanyberger,twitter,0.495411,0.689724,0.301099,0.787752,1.182287,False
marshacollier,twitter,15,melindamoses,twitter,0.492949,0.769604,0.216293,0.678817,1.251964,False
marshacollier,twitter,16,linzshelton,twitter,0.492777,0.667021,0.318533,0.816063,1.167448,False
marshacollier,twitter,17,bggarden,twitter,0.489524,0.801595,0.177454,0.629929,1.282612,False
marshacollier,twitter,18,cynthiakseymour,twitter,0.488644,0.795082,0.182206,0.640185,1.278901,False
marshacollier,twitter,19,charlablue,twitter,0.486335,0.653796,0.318873,0.832111,1.167156,False
marshacollier,twitter,20,carlayashiro,twitter,0.486327,0.831391,0.141264,0.580705,1.310523,False
martincwalter,twitter,1,gisanders,twitter,0.584895,0.776696,0.393095,0.668287,1.101731,False
martincwalter,twitter,2,chrisastall,twitter,0.57749,0.776617,0.378364,0.668406,1.115021,False
martincwalter,twitter,3,lennoazevedo,twitter,0.569998,0.813242,0.326755,0.611159,1.160384,False
martincwalter,twitter,4,andyciordia,twitter,0.569462,0.852769,0.286156,0.542645,1.194859,False
martincwalter,twitter,5,adrianatoriz,twitter,0.55123,0.785902,0.316557,0.654366,1.169139,False
martincwalter,twitter,6,mikestake,twitter,0.5507,0.740144,0.361255,0.72091,1.130261,False
martincwalter,twitter,7,bertboerland,twitter,0.550081,0.809916,0.290246,0.616578,1.191431,False
martincwalter,twitter,8,brianwang,twitter,0.536285,0.835032,0.237537,0.5744,1.234879,False
martincwalter,twitter,9,martinrobinson,twitter,0.53536,0.80104,0.26968,0.630809,1.20857,False
martincwalter,twitter,10,mrandrewbradley,twitter,0.530315,0.856975,0.203655,0.534837,1.262018,False
martincwalter,twitter,11,jamiehinks,twitter,0.521318,0.826766,0.215869,0.588615,1.252303,False
martincwalter,twitter,12,craigdeakin,twitter,0.51989,0.792878,0.246902,0.643618,1.227272,False
martincwalter,twitter,13,larsnystrom,twitter,0.518453,0.811212,0.225694,0.614473,1.244432,False
martincwalter,twitter,14,vonoiral,twitter,0.516736,0.838342,0.19513,0.56861,1.268755,False
martincwalter,twitter,15,karma,twitter,0.513727,0.825587,0.201867,0.590615,1.263434,False
martincwalter,twitter,16,oyvind,twitter,0.5135,0.869705,0.157294,0.51048,1.298234,False
martincwalter,twitter,17,tranceh2,twitter,0.511719,0.74171,0.281728,0.718735,1.198559,False
martincwalter,twitter,18,ilario,twitter,0.507207,0.720034,0.294379,0.748286,1.187957,False
martincwalter,twitter,19,benjaminyeurch,twitter,0.505705,0.737229,0.274182,0.724943,1.204839,False
martincwalter,twitter,20,sirmmo,twitter,0.505456,0.766085,0.244826,0.683981,1.228962,False
martinhinrich,twitter,1,peterwells,twitter,0.82776,0.677812,0.977708,0.802731,0.211148,False
martinhinrich,twitter,2,nicksturrock,twitter,0.819699,0.664558,0.97484,0.819076,0.224322,False
martinhinrich,twitter,3,sunshinessui,twitter,0.803753,0.62194,0.985567,0.869552,0.169901,False
martinhinrich,twitter,4,thexwarrior,twitter,0.80225,0.621147,0.983353,0.870463,0.182465,False
martinhinrich,twitter,5,melaganodeojo,twitter,0.801992,0.633218,0.970766,0.856484,0.241803,False
martinhinrich,twitter,6,igoryok,twitter,0.79923,0.617599,0.980862,0.87453,0.195643,False
martinhinrich,twitter,7,minhazchowdhury,twitter,0.797003,0.614235,0.97977,0.878368,0.201144,False
martinhinrich,twitter,8,enricodemitri,twitter,0.794037,0.611846,0.976227,0.881083,0.218049,False
martinhinrich,twitter,9,tooti,twitter,0.791627,0.600325,0.982931,0.894064,0.184767,False
martinhinrich,twitter,10,kantares,twitter,0.790871,0.603512,0.978231,0.890492,0.20866,False
martinhinrich,twitter,11,avalon1982,twitter,0.790211,0.602043,0.97838,0.892141,0.207941,False
martinhinrich,twitter,12,wangtianweijtwd,twitter,0.789511,0.606793,0.97223,0.8868,0.23567,False
martinhinrich,twitter,13,ivankovacevic,twitter,0.789084,0.611845,0.966323,0.881085,0.259527,False
martinhinrich,twitter,14,tanguymignot,twitter,0.788402,0.611899,0.964906,0.881023,0.264932,False
martinhinrich,twitter,15,edsafin,twitter,0.78708,0.587191,0.986969,0.908635,0.161436,False
martinhinrich,twitter,16,mikesupple,twitter,0.78673,0.596333,0.977127,0.898517,0.213881,False
martinhinrich,twitter,17,mariamonegro,twitter,0.786619,0.597553,0.975684,0.897158,0.220528,False
martinhinrich,twitter,18,knakamura1977,twitter,0.786173,0.588242,0.984104,0.907478,0.178304,False
martinhinrich,twitter,19,multifacetsflux,twitter,0.785164,0.589126,0.981202,0.906504,0.193898,False
martinhinrich,twitter,20,richtosi,twitter,0.78467,0.58666,0.982681,0.90922,0.186114,False
martinosabia,twitter,1,brianfit,twitter,0.555977,0.858679,0.253275,0.531641,1.222068,False
martinosabia,twitter,2,chrisdscottphoto,twitter,0.551408,0.824716,0.2781,0.592088,1.201582,False
martinosabia,twitter,3,mdicer,twitter,0.544186,0.785151,0.30322,0.655513,1.180492,False
martinosabia,twitter,4,tommyp,twitter,0.533844,0.880596,0.187092,0.488679,1.275075,False
martinosabia,twitter,5,nvrcrysplledmlk,twitter,0.53305,0.769517,0.296583,0.678944,1.1861,False
martinosabia,twitter,6,shugo,twitter,0.532111,0.829049,0.235172,0.584723,1.236792,False
martinosabia,twitter,7,andrearusky,twitter,0.529392,0.852531,0.206252,0.543082,1.259959,False
martinosabia,twitter,8,anastasioskikidis,twitter,0.528563,0.814277,0.242849,0.609464,1.23057,False
martinosabia,twitter,9,lucasmaiacom,twitter,0.528308,0.765028,0.291588,0.685525,1.190304,False
martinosabia,twitter,10,jjamor,twitter,0.527713,0.801993,0.253434,0.629297,1.221938,False
martinosabia,twitter,11,alannamiq,twitter,0.519029,0.768265,0.269792,0.680786,1.208476,False
martinosabia,twitter,12,prestonpardy,twitter,0.515912,0.79534,0.236484,0.639781,1.235731,False
martinosabia,twitter,13,bassplayer83,twitter,0.514148,0.864616,0.163679,0.520353,1.293306,False
martinosabia,twitter,14,justinphillips,twitter,0.511328,0.803087,0.219569,0.627555,1.249344,False
martinosabia,twitter,15,williamdavieson,twitter,0.511166,0.865809,0.156523,0.518055,1.298828,False
martinosabia,twitter,16,seraphim,twitter,0.510758,0.857093,0.164423,0.534615,1.292731,False
martinosabia,twitter,17,dustinhershberger,twitter,0.510102,0.819577,0.200628,0.600705,1.264414,False
martinosabia,twitter,18,sebastianlofvall,twitter,0.50984,0.879915,0.139765,0.490072,1.311667,False
martinosabia,twitter,19,karllindsay,twitter,0.509615,0.819846,0.199384,0.600257,1.265398,False
martinosabia,twitter,20,mathieurensen,twitter,0.508841,0.891862,0.12582,0.465055,1.322255,False
martinrobinson,twitter,1,seraphim,twitter,0.559395,0.861119,0.25767,0.527031,1.218466,False
martinrobinson,twitter,2,topher5,twitter,0.557551,0.768673,0.34643,0.680187,1.143302,False
martinrobinson,twitter,3,wendyrollins,twitter,0.554098,0.729255,0.378941,0.735861,1.114504,False
martinrobinson,twitter,4,ilario,twitter,0.553797,0.667098,0.440496,0.815969,1.057831,False
martinrobinson,twitter,5,pokipsie,twitter,0.552521,0.871205,0.233837,0.507533,1.237872,False
martinrobinson,twitter,6,doughiltz,twitter,0.551941,0.843162,0.26072,0.560068,1.215961,False
martinrobinson,twitter,7,fernandezdjr,twitter,0.546309,0.845841,0.246777,0.555263,1.227373,False
martinrobinson,twitter,8,munta,twitter,0.54593,0.833611,0.258248,0.576869,1.217992,False
martinrobinson,twitter,9,jwsteiert,twitter,0.545874,0.813906,0.277844,0.610073,1.201796,False
martinrobinson,twitter,10,websenat,twitter,0.544546,0.7332,0.355893,0.73048,1.134995,False
martinrobinson,twitter,11,jasonloehr,twitter,0.541905,0.840461,0.24335,0.564871,1.230162,False
martinrobinson,twitter,12,karllindsay,twitter,0.540898,0.851019,0.230776,0.545859,1.240342,False
martinrobinson,twitter,13,reuscher,twitter,0.540715,0.799577,0.281852,0.633124,1.198456,False
martinrobinson,twitter,14,gisanders,twitter,0.536937,0.775798,0.298075,0.66963,1.184841,False
martinrobinson,twitter,15,beichstaedt,twitter,0.535519,0.734538,0.336498,0.728645,1.151956,False
martinrobinson,twitter,16,martincwalter,twitter,0.53536,0.80104,0.26968,0.630809,1.20857,False
martinrobinson,twitter,17,thanser,twitter,0.534147,0.761868,0.306426,0.690119,1.177772,False
martinrobinson,twitter,18,ltenhagen,twitter,0.531974,0.836206,0.227742,0.572354,1.242786,False
martinrobinson,twitter,19,alvaropascual84,twitter,0.531928,0.873943,0.189912,0.50211,1.272861,False
martinrobinson,twitter,20,johnmadden,twitter,0.531236,0.79108,0.271393,0.646406,1.207151,False
martinsliz,twitter,1,jeromeshaw,twitter,0.604306,0.847839,0.360773,0.551654,1.130687,False
martinsliz,twitter,2,joselopezarcos,twitter,0.570839,0.866607,0.275072,0.516514,1.2041,False
martinsliz,twitter,3,ricardoanton,twitter,0.566289,0.84617,0.286408,0.554672,1.194648,False
martinsliz,twitter,4,hansvaneijsden,twitter,0.564977,0.815529,0.314424,0.607405,1.170962,False
martinsliz,twitter,5,jaryves,twitter,0.562918,0.828465,0.29737,0.585721,1.185437,False
martinsliz,twitter,6,mherrling,twitter,0.560726,0.792442,0.329011,0.644295,1.158438,False
martinsliz,twitter,7,massimosaviotti,twitter,0.560546,0.888563,0.23253,0.472096,1.238927,False
martinsliz,twitter,8,optikalefx,twitter,0.558275,0.811742,0.304809,0.613609,1.179145,False
martinsliz,twitter,9,mikewood,twitter,0.555,0.824263,0.285738,0.592853,1.195209,False
martinsliz,twitter,10,dieterpeeters,twitter,0.554563,0.796822,0.312305,0.637461,1.17277,False
martinsliz,twitter,11,celiooliveira,twitter,0.554104,0.842051,0.266157,0.562049,1.211481,False
martinsliz,twitter,12,almowhed,twitter,0.552666,0.841063,0.26427,0.563803,1.213038,False
martinsliz,twitter,13,zableckis,twitter,0.551862,0.871231,0.232494,0.507481,1.238956,False
martinsliz,twitter,14,royterp,twitter,0.546441,0.874807,0.218075,0.500387,1.25054,False
martinsliz,twitter,15,mrdrazad,twitter,0.544939,0.830051,0.259827,0.583008,1.216694,False
martinsliz,twitter,16,thedudedean,twitter,0.544408,0.810903,0.277913,0.614975,1.201738,False
martinsliz,twitter,17,arnauoman,twitter,0.544369,0.817394,0.271343,0.604328,1.207192,False
martinsliz,twitter,18,mathieurensen,twitter,0.543735,0.846265,0.241206,0.554501,1.231904,False
martinsliz,twitter,19,khalilalmusaeed,twitter,0.543724,0.82775,0.259698,0.586941,1.2168,False
martinsliz,twitter,20,danielcaceres,twitter,0.542549,0.814418,0.270679,0.609232,1.207742,False
martinsoler,twitter,1,brankko,twitter,0.573103,0.773143,0.373063,0.673582,1.119765,False
martinsoler,twitter,2,vincenzopallotta,twitter,0.553615,0.808383,0.298847,0.619059,1.18419,False
martinsoler,twitter,3,celebrone,twitter,0.551895,0.827248,0.276542,0.587795,1.202878,False
martinsoler,twitter,4,stormy86,twitter,0.53921,0.80173,0.27669,0.629714,1.202755,False
martinsoler,twitter,5,intercer,twitter,0.534348,0.734589,0.334107,0.728575,1.15403,False
martinsoler,twitter,6,perolofarnas,twitter,0.53174,0.835917,0.227563,0.572857,1.24293,False
martinsoler,twitter,7,hacen,twitter,0.528065,0.826109,0.23002,0.58973,1.240951,False
martinsoler,twitter,8,roncaglia,twitter,0.527275,0.760797,0.293754,0.69167,1.188483,False
martinsoler,twitter,9,dolmisani,twitter,0.525376,0.732615,0.318138,0.73128,1.167786,False
martinsoler,twitter,10,jeromevadon,twitter,0.524919,0.816835,0.233003,0.605252,1.238545,False
martinsoler,twitter,11,hoosierteacher,twitter,0.521432,0.744533,0.29833,0.714796,1.184627,False
martinsoler,twitter,12,det,twitter,0.517934,0.821317,0.214552,0.597802,1.253354,False
martinsoler,twitter,13,mikey3982,twitter,0.517038,0.789718,0.244358,0.648509,1.229343,False
martinsoler,twitter,14,websenat,twitter,0.515067,0.785713,0.244421,0.654656,1.229292,False
martinsoler,twitter,15,carstenlange,twitter,0.512695,0.815505,0.209885,0.607446,1.257072,False
martinsoler,twitter,16,shanewalter,twitter,0.507236,0.734917,0.279556,0.728125,1.20037,False
martinsoler,twitter,17,croome,twitter,0.506656,0.717939,0.295373,0.751081,1.18712,False
martinsoler,twitter,18,soyoscar,twitter,0.502849,0.749535,0.256163,0.707765,1.219702,False
martinsoler,twitter,19,arnauoman,twitter,0.502417,0.804051,0.200783,0.626018,1.264292,False
martinsoler,twitter,20,chrismontoya,twitter,0.501893,0.756478,0.247308,0.697885,1.226941,False
martinugalde,twitter,1,threedot,twitter,0.562182,0.801247,0.323117,0.630481,1.163514,False
martinugalde,twitter,2,catchtorolav,twitter,0.561135,0.834034,0.288237,0.576136,1.193116,False
martinugalde,twitter,3,seraphim,twitter,0.547453,0.81471,0.280196,0.608752,1.199837,False
martinugalde,twitter,4,samuelstrickland,twitter,0.539202,0.794728,0.283675,0.640737,1.196933,False
martinugalde,twitter,5,uvmann,twitter,0.537381,0.755656,0.319104,0.699062,1.166958,False
martinugalde,twitter,6,stephenmillard,twitter,0.532007,0.735417,0.328597,0.727437,1.158795,False
martinugalde,twitter,7,gege2ge,twitter,0.520879,0.814317,0.227441,0.609399,1.243028,False
martinugalde,twitter,8,ltenhagen,twitter,0.520819,0.795099,0.246538,0.640158,1.227568,False
martinugalde,twitter,9,steventjones,twitter,0.517561,0.785135,0.249987,0.655538,1.224756,False
martinugalde,twitter,10,nickgaston,twitter,0.515033,0.778534,0.251532,0.665532,1.223493,False
martinugalde,twitter,11,nicklove,twitter,0.512993,0.785195,0.240791,0.655446,1.232241,False
martinugalde,twitter,12,johnporcaro,twitter,0.508284,0.783213,0.233355,0.658463,1.238261,False
martinugalde,twitter,13,darraghdoyle,twitter,0.505248,0.730751,0.279744,0.733824,1.200213,False
martinugalde,twitter,14,razshafer,twitter,0.505013,0.729229,0.280797,0.735895,1.199336,False
martinugalde,twitter,15,lewisevans777,twitter,0.499087,0.797752,0.200422,0.636,1.264577,False
martinugalde,twitter,16,peterplaatsman,twitter,0.498292,0.696842,0.299741,0.778663,1.183435,False
martinugalde,twitter,17,stevendamron,twitter,0.497545,0.731597,0.263493,0.73267,1.213678,False
martinugalde,twitter,18,jamesbellamy3,twitter,0.497487,0.770815,0.224158,0.67703,1.245666,False
martinugalde,twitter,19,scherka,twitter,0.49577,0.72267,0.26887,0.744755,1.20924,False
martinugalde,twitter,20,ilkkakukkonen,twitter,0.495698,0.738879,0.252517,0.722664,1.222688,False
maruxz,twitter,1,msyarif,twitter,0.60319,0.876379,0.330001,0.497235,1.157583,False
maruxz,twitter,2,pavelvassiljev,twitter,0.585563,0.902388,0.268737,0.441842,1.209349,False
maruxz,twitter,3,juninbsk,twitter,0.580491,0.868199,0.292782,0.513422,1.1893,False
maruxz,twitter,4,jeroenmiedema,twitter,0.575104,0.816251,0.333958,0.606217,1.15416,False
maruxz,twitter,5,turnerburns,twitter,0.57324,0.879641,0.266839,0.49063,1.210918,False
maruxz,twitter,6,zwirwel,twitter,0.571668,0.905069,0.238267,0.435731,1.234288,False
maruxz,twitter,7,intercer,twitter,0.567284,0.917725,0.216843,0.405649,1.251525,False
maruxz,twitter,8,sirmmo,twitter,0.561982,0.883681,0.240282,0.482325,1.232654,False
maruxz,twitter,9,briantiede,twitter,0.56128,0.822825,0.299736,0.595274,1.183439,False
maruxz,twitter,10,paulbekkum,twitter,0.557851,0.820571,0.295131,0.599048,1.187324,False
maruxz,twitter,11,mattauckland,twitter,0.551311,0.848365,0.254258,0.5507,1.221264,False
maruxz,twitter,12,nickstone,twitter,0.550053,0.862157,0.237948,0.525058,1.234546,False
maruxz,twitter,13,luigibusti,twitter,0.548674,0.847879,0.24947,0.551582,1.225178,False
maruxz,twitter,14,cblack,twitter,0.544877,0.889426,0.200327,0.470263,1.264653,False
maruxz,twitter,15,johnvicory,twitter,0.542185,0.840049,0.244321,0.565599,1.229373,False
maruxz,twitter,16,beauraines,twitter,0.540799,0.879275,0.202323,0.491375,1.263073,False
maruxz,twitter,17,celiooliveira,twitter,0.540432,0.860226,0.220637,0.528723,1.248489,False
maruxz,twitter,18,tomkenyon,twitter,0.537848,0.817021,0.258675,0.604944,1.217641,False
maruxz,twitter,19,sanderdatema,twitter,0.534148,0.88462,0.183675,0.480375,1.277752,False
maruxz,twitter,20,seraphim,twitter,0.531747,0.897957,0.165535,0.451758,1.291871,False
marvin713,twitter,1,shawnmor,twitter,0.809654,0.744643,0.874665,0.714642,0.50067,False
marvin713,twitter,2,asbjornu,twitter,0.800456,0.735822,0.86509,0.72688,0.519441,False
marvin713,twitter,3,sio,twitter,0.799252,0.726881,0.871623,0.73908,0.506709,False
marvin713,twitter,4,noslo,twitter,0.796882,0.711554,0.88221,0.759535,0.485366,False
marvin713,twitter,5,timbr,twitter,0.789843,0.699197,0.88049,0.775633,0.488898,False
marvin713,twitter,6,balexandre,twitter,0.78674,0.713643,0.859838,0.756779,0.529457,False
marvin713,twitter,7,linusblanket,twitter,0.780175,0.687455,0.872895,0.790626,0.504192,False
marvin713,twitter,8,dwymonster,twitter,0.778341,0.700479,0.856203,0.773978,0.536278,False
marvin713,twitter,9,odile,twitter,0.774334,0.698043,0.850626,0.77712,0.546579,False
marvin713,twitter,10,gmlumpy,twitter,0.77332,0.684196,0.862445,0.794737,0.52451,False
marvin713,twitter,11,claudiogonzalo,twitter,0.77137,0.691801,0.850939,0.785111,0.546005,False
marvin713,twitter,12,mikehochanadel,twitter,0.769682,0.653849,0.885514,0.832047,0.478509,False
marvin713,twitter,13,doctorparadox,twitter,0.769452,0.715715,0.823189,0.754036,0.594662,False
marvin713,twitter,14,kochergin,twitter,0.769359,0.696591,0.842127,0.778985,0.561913,False
marvin713,twitter,15,hflpjtrade,twitter,0.768214,0.697154,0.839274,0.778262,0.566968,False
marvin713,twitter,16,pabloxcl,twitter,0.767873,0.672218,0.863529,0.80967,0.522439,False
marvin713,twitter,17,coreyjo,twitter,0.766684,0.68645,0.846917,0.791896,0.553322,False
marvin713,twitter,18,mycroft221,twitter,0.766517,0.685908,0.847125,0.79258,0.552946,False
marvin713,twitter,19,mtoigo,twitter,0.765191,0.691665,0.838717,0.785283,0.56795,False
marvin713,twitter,20,fabioj,twitter,0.765105,0.679697,0.850513,0.800378,0.546785,False
marwsay,twitter,1,banikaaron,twitter,0.889015,0.786072,0.991958,0.654107,0.126822,False
marwsay,twitter,2,sacpetsits,twitter,0.883011,0.777931,0.98809,0.666436,0.154339,False
marwsay,twitter,3,barbaraparolini,twitter,0.876804,0.763107,0.990501,0.688322,0.137833,False
marwsay,twitter,4,sorayasantos,twitter,0.873122,0.758977,0.987267,0.694295,0.159577,False
